,person,year,labinc,wt,age,hours,male,married,pp
168,9424,2012,94982.49,101755,53,2496,1,0,1
172,11876,2000,25329.4,517443,39,780,0,1,1
175,1636,1991,51249.07,465825,28,2665,1,0,1
177,5420,2004,121212.3,528985,41,2340,1,1,1
178,878,2004,115440.3,778857,40,2080,0,0,1
179,8976,1992,38856.66,137850,32,2860,1,1,1
180,5420,2006,135244.0,520918,43,2704,1,1,1
183,5335,1988,33188.48,649048,29,2600,1,1,1
185,4689,1986,46095.12,458514,25,3120,0,0,1
188,5102,1994,67677.49,609970,32,2340,1,0,1
189,7515,1991,27226.07,131627,29,2080,0,0,1
192,2014,2000,34194.69,598708,39,2080,1,1,1
197,3582,2014,341155.4,675089,53,2860,1,1,1
198,2162,1991,19218.4,539351,28,2221,0,1,1
199,4407,2008,311858.6,779211,46,2340,1,0,1
200,4488,1998,64215.55,632036,34,3448,0,0,1
201,1656,1989,26392.51,705939,31,1970,0,1,1
202,1268,2004,95815.46,797875,44,2600,1,1,1
208,5626,2008,76996.37,642519,43,2184,0,1,1
211,1023,2012,56989.5,722570,54,2600,1,0,1
212,2220,2012,103056.0,921915,55,2496,1,1,1
214,4532,1994,149557.0,144471,35,2080,1,1,1
216,12163,2008,121573.2,324096,46,2600,1,1,1
217,8136,1989,73899.02,124065,26,2290,1,1,1
221,5646,2008,18235.98,180131,44,1600,0,0,1
226,1924,1992,59062.12,545433,29,2321,1,0,1
228,799,2004,64646.58,713057,40,2040,1,1,1
234,6094,2010,40000.0,343310,52,2600,1,0,1
237,457,1988,51626.53,548508,28,2600,1,1,1
238,1174,1993,6188.694,822146,33,2080,1,1,1
239,6337,1994,6188.694,185567,36,1840,0,0,1
241,5746,1990,35050.25,115839,26,2288,0,1,1
242,1714,1988,27657.07,211468,31,2080,0,0,1
243,2872,2010,312324.0,669576,49,3432,0,1,1
245,3380,2008,121573.2,658482,47,2392,1,1,1
246,6738,1994,34280.12,93194,32,2605,0,1,1
247,3534,1989,82696.52,124470,30,3142,1,1,1
248,3196,1996,75074.93,813306,37,2860,1,0,1
249,259,1996,22939.56,717502,37,2748,1,1,1
254,259,2000,32294.99,772836,41,2807,1,1,1
255,6738,1989,56304.01,90390,27,3120,0,0,1
256,6544,1988,61767.46,117846,29,2844,1,1,1
257,120,2000,75988.2,603978,38,3120,1,0,1
258,3914,1994,51493.74,535636,32,4274,0,1,1
260,3897,1998,116390.7,503823,37,2340,0,0,1
261,2438,1988,44251.31,542387,26,2950,1,1,1
262,2360,2012,37993.0,158097,51,2600,0,0,1
263,2438,1991,73670.54,547804,29,2884,1,1,1
264,12436,1990,67596.91,68758,29,2928,1,1,1
266,6337,2000,18997.05,219120,42,2496,0,0,1
267,891,1998,69566.84,692539,38,2080,1,0,1
268,5746,1994,26482.5,109527,29,2045,0,1,1
269,1601,2008,311858.6,569179,46,2704,1,1,1
270,740,1996,28778.72,579757,33,2444,0,0,1
272,2481,1996,13902.76,680743,37,1704,1,1,1
273,862,1988,9219.023000000001,610147,29,675,0,1,1
274,960,2006,162292.7,711896,45,3120,1,1,1
275,960,2008,151966.5,667615,47,3120,1,1,1
277,2151,1996,87587.42,583046,33,2860,1,1,1
280,3848,1989,54544.51,487933,29,2370,1,1,1
281,32,1993,45283.13,135994,35,2600,0,1,1
282,7077,2000,40527.04,145252,42,2600,0,0,1
284,3645,1990,123982.8,704792,31,2690,1,1,1
288,872,2014,341155.4,845953,55,2860,1,1,1
289,10352,1990,58417.09,112048,27,2568,1,1,1
290,9387,1998,62877.72,103077,35,3120,1,1,1
291,5540,1992,48182.26,525096,29,2730,1,1,1
295,779,1996,20854.15,675878,32,2200,0,0,1
296,9876,1996,93148.52,127660,39,3380,1,1,1
297,6544,1985,46614.76,112367,26,2496,1,1,1
299,7420,1989,48562.21,195489,30,2340,0,1,1
301,3886,2002,115180.8,582242,38,2340,1,1,1
303,285,1989,23225.4,101681,28,1636,0,1,1
304,11851,2006,86556.13,735480,47,2340,0,0,1
305,1857,1993,33207.63,875808,35,2080,1,0,1
307,934,1990,38388.37,715176,33,2582,1,1,1
308,141,2002,64258.75,551250,39,2600,0,0,1
310,8560,1990,25202.8,262611,26,2580,1,0,1
311,960,1989,52785.01,563767,28,2062,1,0,1
313,3750,1989,24633.01,476939,26,2539,1,0,1
314,2938,1996,18073.59,584472,34,780,0,1,1
319,3086,1996,104270.7,750666,32,2340,1,1,1
320,11963,2014,341155.4,1166640,50,2080,1,1,1
321,5751,1986,27833.06,86358,27,2080,0,0,1
322,686,1990,31712.13,531053,27,1160,1,0,1
330,3278,1994,100045.0,576540,36,2259,0,1,1
332,779,1992,46627.99,642991,28,2876,0,1,1
334,772,1990,61755.21,964624,30,3272,1,0,1
335,570,1992,38856.66,739984,28,3120,1,1,1
336,5039,2006,86556.13,658014,42,2600,1,1,1
338,269,2008,311858.6,815977,48,2340,1,1,1
339,3196,1991,67264.41,770264,32,3310,1,0,1
342,1473,1988,105325.5,679875,27,2646,1,0,1
343,3380,2014,82913.38,735372,54,2652,1,1,1
345,2088,1996,30586.08,514161,34,2660,0,1,1
347,3984,1996,100099.9,887484,36,3640,1,1,1
349,2285,2012,94982.49,920165,55,2184,0,1,1
353,4808,2014,71397.63,646185,54,2340,1,1,1
357,11920,2008,311858.6,614144,44,2184,1,1,1
358,1636,1992,43519.46,462659,29,2871,1,0,1
361,1143,1986,39761.52,699545,26,2120,1,0,1
362,39,2006,72490.76,988361,48,3130,1,1,1
363,3874,1993,93585.13,548446,32,2860,1,1,1
365,569,1993,27169.88,680470,33,3300,1,0,1
366,357,1989,45747.01,635511,31,2482,1,0,1
369,5701,2014,165826.8,663622,51,2600,0,1,1
372,3533,1993,152374.7,1118958,35,2568,1,1,1
375,570,1989,52785.01,719909,25,3326,1,1,1
376,7887,1988,49782.73,130289,30,2288,1,1,1
379,7475,1988,39641.8,185193,25,2496,0,1,1
380,5724,1998,40134.72,290380,38,1976,0,1,1
382,4705,1993,93585.13,475514,32,3720,0,0,1
383,827,2014,341155.4,1011114,55,2310,1,1,1
385,11,1989,80937.02,817792,30,3120,1,0,1
386,3142,2004,109668.3,581453,40,2860,1,1,1
387,1641,1993,30188.75,146208,35,2201,1,1,1
388,3380,2012,87383.9,738874,52,2392,1,1,1
389,77,2002,82445.19,787564,38,2340,0,0,1
390,3463,1994,35310.0,518297,30,2080,1,0,1
391,1631,2012,142473.8,627269,50,2496,1,0,1
393,3171,1991,130494.5,396756,28,2322,1,0,1
394,4297,2000,101317.6,538152,39,3120,1,1,1
395,573,1989,31671.01,763535,28,2080,1,1,1
397,2637,1987,113987.2,499585,26,2600,1,0,1
398,1631,2008,155005.8,582208,45,3120,1,0,1
399,4495,1988,51626.53,602680,28,1864,0,0,1
400,126,1987,50656.7,739053,28,2941,1,1,1
402,5091,1991,29628.37,629015,27,2187,0,1,1
403,1630,1993,49811.44,527816,29,3064,1,1,1
404,1630,1992,41654.34,529065,28,3120,1,1,1
405,6110,2000,69655.85,217882,42,2600,1,0,1
406,799,2010,63400.0,734410,46,2340,1,1,1
408,528,2008,98271.68,628550,44,3640,0,0,1
409,6353,1991,17777.02,107326,31,2460,0,0,1
410,5669,1993,69434.13,563974,35,2080,0,0,1
411,4508,1994,63549.16,732999,36,2200,1,0,1
412,799,2006,57343.43,734875,42,2424,1,1,1
414,7720,1998,93647.67,364214,34,3016,1,1,1
416,39,2014,59881.88,1227842,55,2600,1,1,1
419,4819,1986,29423.52,514549,27,2080,0,0,1
422,3294,2002,118818.1,584518,42,2080,0,0,1
427,3956,1989,50145.76,174136,27,2860,1,0,1
428,5419,2008,99284.79,608503,46,2600,1,1,1
429,827,2006,302747.4,1000877,46,2254,1,1,1
430,220,2002,112755.9,1031963,40,1820,0,1,1
431,796,2000,78521.14,666805,40,2080,1,1,1
434,9373,2014,92125.98,164580,55,3120,1,1,1
435,4702,2014,97653.53,679854,51,2695,1,1,1
436,63,1996,94538.8,620151,36,3016,1,1,1
438,1357,2006,41114.16,860191,49,2080,1,1,1
439,961,1994,67677.49,459992,32,2080,1,1,1
440,1857,1994,35310.0,898682,36,2080,1,0,1
442,872,2004,155844.4,754977,43,2600,1,1,1
443,8379,2002,58196.6,181647,40,2860,1,1,1
444,1327,1998,16053.89,546014,36,2132,0,1,1
446,3900,2000,37994.1,659881,36,2392,0,0,1
449,5755,2002,41222.59,85463,41,2080,1,0,1
453,9418,2006,302747.4,145417,49,2500,1,1,1
454,2842,2006,101703.4,1212196,49,2600,1,0,1
455,2360,2014,45602.36,165272,54,2340,0,0,1
458,4596,1998,113715.0,954681,39,3120,1,1,1
460,364,2000,107650.0,728218,40,2860,1,1,1
461,457,1998,58864.25,587243,38,2600,1,1,1
462,21,1987,35508.82,644318,25,2265,0,0,1
463,5226,2008,111442.1,712430,49,2756,1,1,1
467,2235,2000,72188.79,571073,40,2094,0,1,1
472,5128,2002,24248.58,539102,40,2340,0,0,1
473,4892,1990,63424.27,528108,30,2740,1,1,1
474,7887,1990,50238.7,133070,32,2411,1,1,1
480,520,2008,81048.81,238192,49,3120,1,1,1
481,6518,2000,88652.9,111142,41,1800,1,0,1
482,667,1998,53512.96,581222,34,2600,1,1,1
484,4014,2004,57720.16,690466,39,2600,1,1,1
485,8862,1993,37735.94,121328,34,2120,1,1,1
486,11960,2006,21639.03,185119,45,2080,1,1,1
489,1603,1998,34783.42,696291,39,2970,1,1,1
490,667,2002,66683.61,608460,38,2444,1,1,1
492,3228,1990,42561.02,497239,28,2399,1,0,1
493,1174,1996,192935.6,882015,36,2184,1,1,1
496,2831,1988,33188.48,678864,27,2049,0,0,1
497,210,1993,46792.57,477391,30,1980,1,0,1
499,7099,2002,113968.3,215820,44,2080,1,1,1
502,2437,1990,53409.91,498292,29,2805,0,1,1
506,4049,1998,26756.48,592109,37,2080,0,1,1
507,2437,1986,34791.32,504049,25,2565,0,1,1
509,344,1986,35188.94,505082,26,2020,0,0,1
510,2724,1994,89746.23,554698,31,4450,1,1,1
514,12156,1992,54399.32,81403,31,2080,1,0,1
517,3062,1986,85723.84,732850,28,2080,1,0,1
519,5097,1993,60377.5,622342,32,2860,1,0,1
522,1889,1993,24905.72,510336,31,2655,1,0,1
523,3022,1989,58063.51,663696,32,2295,1,0,1
524,246,1990,50071.79,624488,26,2500,1,1,1
526,9829,1987,42226.71,71808,26,2544,1,1,1
527,3205,1991,41639.87,783965,26,2320,0,0,1
531,5660,1990,55078.97,622315,30,2398,1,0,1
532,2010,2002,133367.2,919707,44,2340,1,1,1
533,9876,1993,61886.94,119196,36,3440,1,1,1
536,8863,1988,39457.42,85940,28,2964,1,1,1
537,11920,2010,312324.0,641362,47,2184,1,1,1
538,3932,1988,36619.8,174927,26,2080,1,0,1
539,1023,2006,86556.13,819040,47,2600,1,1,1
540,4892,1994,57378.74,515156,34,2750,1,1,1
542,9,1988,33188.48,691916,25,2600,1,1,1
543,883,1994,63263.74,617872,30,2510,0,0,1
544,4989,1992,66833.45,502020,31,3263,0,1,1
550,2630,1996,94538.8,521785,32,2600,1,1,1
551,1125,1994,58849.99,124983,32,2808,1,1,1
554,6861,1991,14413.8,191935,29,1236,1,0,1
560,729,1998,197957.8,791540,39,3328,1,1,1
562,2870,1989,54544.51,594983,28,2760,1,0,1
563,2151,1998,73580.31,593299,34,2600,1,1,1
565,2451,1994,39576.62,605836,34,3141,1,1,1
567,4407,2004,306993.9,791456,43,2496,1,0,1
568,565,2012,85484.24,1054737,52,2496,1,0,1
569,2323,1994,36781.25,475106,31,2570,1,0,1
570,4508,1989,61582.51,166284,31,2456,1,0,1
572,6227,1993,30188.75,158518,32,2363,0,0,1
573,4989,1991,40038.34,500484,30,1730,0,1,1
574,1102,2012,326578.3,1365061,54,2600,1,1,1
578,3676,2002,87294.91,726318,41,2600,1,1,1
579,1950,1989,42228.01,557976,27,2978,1,0,1
584,1515,2010,312324.0,728088,48,2860,1,1,1
585,4398,1993,69434.13,1289369,35,2140,1,0,1
589,10038,2012,56989.5,181807,54,1040,0,1,1
591,822,1994,88274.98,901776,36,2550,1,1,1
592,281,1994,80918.74,632728,33,2392,1,1,1
593,4856,2002,78807.9,500602,39,2080,1,1,1
594,3905,2000,78807.9,619342,39,975,1,1,1
595,3169,2002,286133.3,734098,43,2288,1,1,1
597,2868,1991,72069.01,699965,33,2747,1,1,1
599,2038,2002,286133.3,579033,40,2184,1,1,1
600,4939,1998,40228.36,663634,40,2600,1,1,1
602,5091,1992,29499.98,636791,28,2120,0,1,1
603,10481,2006,302747.4,118418,48,2600,0,0,1
604,218,2006,302747.4,1009219,48,2340,1,1,1
605,4925,1994,53553.49,503330,34,2656,0,1,1
607,1218,1990,63424.27,208805,25,1989,1,1,1
608,3687,1990,35050.25,473920,29,2050,0,1,1
617,7708,2002,118818.1,147720,41,2080,0,0,1
618,2015,1994,20597.5,591900,29,2080,1,1,1
619,2220,2010,89000.0,873647,52,2600,1,1,1
620,7475,1992,38856.66,186964,30,2232,0,1,1
621,4829,2004,124675.5,531003,41,2600,1,1,1
622,5267,1988,33188.48,483017,28,2930,1,0,1
623,69,2012,137724.6,819497,48,1880,1,1,1
624,7707,1992,40410.93,99933,33,2600,1,0,1
625,17,2000,60790.56,1149781,43,3185,1,0,1
627,10182,1994,30896.25,131913,37,2362,0,0,1
634,891,1994,70472.87,649830,34,2320,1,0,1
635,5824,1993,31698.19,232753,32,2600,1,1,1
636,3534,1990,78445.8,128732,31,3081,1,1,1
637,2872,2006,302747.4,661354,46,3120,0,1,1
639,9570,2000,68389.38,111940,41,3120,1,1,1
642,4088,2004,306993.9,983345,47,2080,1,1,1
643,4398,1987,34549.13,233454,29,3120,1,1,1
644,6094,2008,42550.63,329030,50,2340,1,0,1
646,5660,2004,92352.25,725900,44,2600,1,1,1
647,1368,2006,42196.11,671032,45,2600,1,1,1
651,4830,2012,326578.3,636169,48,2080,1,1,1
656,1315,1994,82389.98,533878,30,3120,1,1,1
658,7679,2002,42435.02,191166,38,2340,0,1,1
659,4816,2010,312324.0,582221,46,2340,1,1,1
660,246,1994,58849.99,637316,30,3755,1,1,1
661,6110,1988,105325.5,193798,30,2755,1,0,1
665,279,1993,52830.32,492272,31,2600,1,0,1
666,502,1990,60086.15,585089,30,2108,1,1,1
670,3861,1993,39245.38,499270,30,2080,1,0,1
672,4569,1998,69566.84,485702,37,2496,1,1,1
673,4026,1989,43107.76,564946,26,2706,0,1,1
674,462,2002,58196.6,643690,42,2080,0,1,1
678,1912,2014,85677.16,660612,54,2878,0,1,1
679,1631,2014,138189.0,676339,52,3120,1,0,1
681,7439,1992,25552.14,229677,29,2496,0,1,1
682,2157,2004,30591.68,908502,46,2080,1,1,1
683,11868,2002,104268.9,699815,37,2600,0,1,1
684,5335,1990,33381.2,682477,31,2600,1,1,1
685,5983,2012,109229.9,241509,51,2600,0,0,1
687,565,1993,30188.75,826364,33,2080,1,0,1
688,70,1991,40038.34,671020,30,1854,1,0,1
690,729,2008,311858.6,827958,48,3796,1,1,1
692,8382,1991,40038.34,94224,28,2340,1,0,1
694,5419,2010,122000.0,615704,48,2860,1,1,1
695,3084,2008,311858.6,831767,47,3120,1,1,1
696,3058,2014,92125.98,588173,53,3120,0,1,1
697,4058,1989,70380.02,542264,25,2390,1,1,1
701,4722,1989,24633.01,604445,28,2808,1,1,1
705,3524,2002,96994.34,522895,40,3120,0,0,1
708,961,2010,140000.0,567581,47,2600,1,1,1
713,2872,2004,306993.9,664987,44,3120,0,1,1
715,41,1993,152374.7,506760,31,2750,1,0,1
716,4688,2000,145644.0,775468,40,2860,1,1,1
719,2150,1990,35050.25,621939,27,2260,0,0,1
723,5451,1994,54436.24,415305,32,2985,1,1,1
724,41,2000,145644.0,541577,38,2860,1,1,1
725,3380,2010,80000.0,654025,49,2444,1,1,1
726,3389,1990,66762.39,690584,31,3070,1,1,1
727,12259,1991,130494.5,106746,31,3246,1,1,1
728,39,2010,60000.0,1074906,50,2600,1,1,1
729,2870,1993,60377.5,603290,31,2340,1,1,1
731,213,1991,61659.04,475062,28,2562,1,0,1
732,4945,1998,46823.84,655768,38,2080,1,1,1
735,4611,1993,46823.84,678482,35,3120,1,1,1
739,6776,1996,114002.7,144047,35,3120,1,1,1
741,3405,1993,78490.75,639891,28,2831,1,1,1
742,3406,2002,37585.3,720989,38,2652,0,0,1
743,3342,2002,32008.13,581092,42,2168,0,0,1
744,4702,2012,94982.49,659774,49,2600,1,1,1
745,5420,2010,116000.0,517326,47,2600,1,1,1
746,6411,1998,40134.72,97300,35,2080,1,1,1
748,464,2000,73455.27,715354,41,2860,1,1,1
751,5626,2010,82000.0,641454,45,2205,0,0,1
752,2286,2002,58196.6,652111,38,2080,0,1,1
755,6821,1988,55314.14,136774,29,2600,1,0,1
756,4569,2000,79787.61,538144,39,3120,1,0,1
758,796,1998,53512.96,648320,37,2340,1,1,1
760,285,1993,30188.75,103286,32,2592,0,1,1
763,1372,1994,41194.99,417122,32,2080,1,1,1
765,819,1990,31378.32,713679,28,2440,1,0,1
766,3848,1986,43737.67,473687,26,3050,1,1,1
767,4829,2010,312324.0,519299,47,2860,1,1,1
768,4371,1996,52385.62,575897,34,2288,0,1,1
769,3777,1998,40134.72,492556,38,2080,1,1,1
770,10406,2008,40134.72,105288,49,3432,0,1,1
773,4705,1992,87038.91,465191,31,4575,0,0,1
774,3062,1988,105325.5,726623,31,2080,1,0,1
776,570,1993,45283.13,735053,29,3040,1,1,1
777,2725,2006,28130.74,692615,41,2600,1,0,1
780,5724,1994,22068.75,281178,34,2032,0,1,1
782,4508,1998,66891.2,852979,40,2080,1,0,1
783,4508,1996,75074.93,771077,38,2340,1,0,1
784,4508,1988,46095.12,167913,30,2360,1,0,1
785,4508,1986,49701.89,169351,28,2104,1,0,1
786,12130,1994,17655.0,166686,33,2080,0,1,1
788,3595,2008,7091.771,653222,47,2160,1,1,1
790,3777,1989,51025.51,468798,29,2600,1,1,1
791,32,1994,44137.49,137803,36,2640,0,0,1
792,9846,1988,73752.19,99422,29,2520,1,1,1
796,5162,1993,81509.63,506254,31,2540,0,1,1
799,4532,2012,63638.27,218442,54,1820,1,1,1
801,1142,2008,311858.6,202115,50,2600,1,1,1
802,3497,2002,78807.9,665485,37,2600,1,1,1
803,729,1992,140389.1,695292,33,2460,1,1,1
804,70,1992,63724.92,672071,31,1550,1,0,1
808,11821,1989,66861.02,755220,32,2384,1,0,1
810,4131,1989,38709.01,164842,25,2032,0,0,1
811,6942,2002,105481.3,94802,41,2505,1,1,1
813,2748,2002,44859.88,598217,45,1760,0,1,1
814,5626,2014,100417.3,728931,50,2080,0,1,1
815,69,2014,128976.4,820681,51,2218,1,1,1
816,4569,1993,54339.75,454666,32,2304,1,1,1
817,7190,1992,26422.53,174672,31,2080,1,0,1
818,6827,1990,46733.67,112025,26,2080,1,1,1
819,3533,1985,53708.31,196127,26,2460,1,1,1
820,3533,1989,110560.0,209769,31,2080,1,1,1
821,4407,2014,341155.4,866536,53,2600,1,0,1
823,3534,2002,326578.3,158707,43,3900,1,1,1
824,881,1989,34310.26,640411,29,1470,1,1,1
825,2437,1993,49811.44,493057,32,2709,0,1,1
826,3015,2014,341155.4,825462,55,2856,1,1,1
828,2637,1993,80000.2,488944,33,2912,1,1,1
829,9316,1998,17391.71,160583,36,2340,1,0,1
831,827,1988,105325.5,772525,28,2160,1,1,1
832,69,2002,86082.48,715245,38,2340,1,1,1
834,415,1987,28790.94,444563,25,1800,1,1,1
837,9424,2002,84870.05,98127,42,3120,1,0,1
840,6286,2002,42666.24,123284,42,2080,0,1,1
841,11960,2004,46176.13,197094,43,1620,1,1,1
842,3558,2012,142473.8,693720,49,3200,0,1,1
844,1144,1992,66833.45,656515,30,2830,1,0,1
847,3533,1994,149557.0,1118958,36,2540,1,1,1
850,7213,1986,41749.59,69066,25,3328,1,1,1
852,3777,1996,48659.68,471176,36,2260,1,1,1
853,796,1996,82026.31,620180,35,2340,1,1,1
854,4829,2012,326578.3,546804,50,2860,1,1,1
855,3186,2006,326578.3,652774,46,2340,1,0,1
857,4088,1987,113987.2,879863,30,2135,1,1,1
859,4508,1985,37494.48,161856,27,2288,1,0,1
860,4318,2010,65000.0,137861,49,2600,1,0,1
861,4318,2008,91179.91,127675,47,2600,1,1,1
862,4318,2006,34622.45,120980,45,2800,1,1,1
863,3777,1986,49701.89,455111,26,2080,1,1,1
864,6659,1989,21114.0,105774,28,4160,0,0,1
866,5451,2000,60790.56,422188,38,2600,1,1,1
869,2842,2010,90000.0,1253755,53,3120,1,0,1
873,5097,1988,49782.73,613710,27,2430,1,1,1
874,1092,1989,24633.01,639260,27,2176,1,0,1
875,4289,2008,311858.6,519268,45,2080,1,1,1
877,7749,1996,33366.64,100208,36,3432,1,1,1
881,606,1991,48046.0,647466,27,850,1,0,1
883,1433,1993,45283.13,181836,30,2832,1,0,1
885,2725,2004,10619.35,658206,40,2600,1,0,1
886,5051,1990,33381.2,551192,26,2080,1,1,1
887,5565,2014,64488.18,775920,54,3867,0,0,1
890,5162,2000,94985.25,546083,38,3328,0,1,1
892,5939,2010,35000.0,366783,45,3640,1,1,1
893,1433,1989,44867.26,183671,26,2240,1,0,1
895,3575,2010,70000.0,917422,51,2236,1,1,1
897,11778,2002,58196.6,198916,42,2080,0,0,1
898,3086,1990,61755.21,711579,26,2280,1,0,1
899,1102,1993,152374.7,964321,35,2070,1,1,1
900,4350,1988,41485.61,674574,30,2628,1,1,1
901,3389,1988,105325.5,656757,29,2600,1,1,1
902,5039,2010,86500.0,672703,46,2392,1,1,1
903,2343,2012,51290.55,641653,51,2236,1,1,1
904,9710,1989,35190.01,102974,31,2534,1,0,1
908,9876,1992,88593.18,119328,35,3160,1,1,1
909,7328,1989,21114.0,116881,25,2080,0,1,1
911,770,2014,23952.75,801471,53,3512,0,0,1
912,7652,2014,69094.48,131980,50,2886,0,0,1
913,2125,1990,7510.769,503315,28,1020,0,1,1
916,3673,1986,59642.27,548636,26,2550,1,0,1
918,2015,1992,20982.6,591900,27,1955,1,1,1
919,967,2002,54559.32,587535,39,2340,0,1,1
922,6411,1994,36781.25,90634,31,2524,1,1,1
925,4137,1992,45073.73,565028,31,2444,1,0,1
927,7360,2006,106031.3,124668,43,3810,0,1,1
928,3062,1985,79830.81,700417,27,2080,1,0,1
929,2943,1993,83019.07,701302,29,2080,0,1,1
930,3645,1993,152374.7,715028,34,3780,1,1,1
931,3707,1988,105325.5,790194,29,2080,1,1,1
932,729,1989,110560.0,676536,30,2908,1,1,1
933,5746,1992,29531.06,112014,27,2220,0,1,1
935,5899,1988,20281.85,150904,25,1460,0,0,1
936,5724,1990,20281.85,280394,30,1870,0,1,1
937,5222,1998,40134.72,118061,35,2080,1,1,1
938,5531,1991,72069.01,695989,34,2600,1,1,1
942,6663,2002,84870.05,99234,39,3640,0,0,1
943,1082,1992,77713.32,665944,29,2340,0,1,1
944,766,1990,26704.96,579088,30,2260,1,0,1
945,4088,1989,110560.0,852759,32,2240,1,1,1
946,7707,1994,42666.24,105929,35,2600,1,0,1
947,1189,2002,50922.03,238209,43,2080,0,1,1
949,5226,2004,98701.47,731931,46,2600,1,1,1
951,6120,2006,43278.06,134258,44,2080,0,0,1
952,4702,2010,128800.0,663069,47,2756,1,1,1
954,2637,1986,39761.52,493037,25,2600,1,0,1
955,2437,1987,49904.29,504548,26,3245,0,1,1
956,2589,2008,148927.2,614194,44,2600,1,1,1
957,195,2008,311858.6,754363,48,2600,1,1,1
960,5257,2002,34554.23,733490,44,2600,1,0,1
961,3777,1990,58417.09,473799,30,2570,1,1,1
962,2724,1993,70943.56,554519,30,3630,1,1,1
963,4049,2000,25329.4,612675,40,2080,0,1,1
964,5824,1994,36781.25,233199,33,2600,1,1,1
968,4674,1985,20024.08,563686,25,2128,0,0,1
972,1315,1991,35233.73,536508,27,1839,1,1,1
974,4030,1994,25011.25,663065,34,2736,0,1,1
978,10402,1988,38719.9,63848,25,2440,0,0,1
980,1515,2006,72490.76,733143,44,2600,1,1,1
982,5226,2012,109229.9,822250,54,2600,1,1,1
984,4508,2012,45591.6,1046667,55,2340,1,0,1
985,4668,2004,306993.9,623975,44,3640,1,1,1
987,7862,2006,84870.05,165766,48,2964,1,1,1
988,2797,2010,35000.0,236635,51,2080,1,1,1
989,2797,2012,23745.62,236868,53,2080,1,1,1
990,32,1992,9325.599,138170,34,720,0,1,1
991,3743,2004,306993.9,732853,43,2860,1,1,1
993,5358,1992,69941.98,499310,29,3317,1,1,1
995,7720,2008,123599.4,374694,44,2532,1,1,1
996,6738,1993,60377.5,91816,31,3045,0,0,1
998,3984,1988,105325.5,866558,28,2946,1,0,1
1000,3534,1991,130494.5,128861,32,2764,1,1,1
1003,5024,2004,86580.23,887084,47,4264,1,1,1
1005,457,1994,54436.24,551028,34,2600,1,1,1
1008,12098,1994,26458.96,128193,33,2972,0,0,1
1011,3777,2000,40527.04,506599,40,2080,1,1,1
1012,1218,1994,44137.49,210323,29,3090,1,1,1
1013,3673,1991,44137.49,568818,31,2752,1,1,1
1014,3907,1990,45064.61,493138,30,3217,1,1,1
1016,1950,1990,44230.08,564712,28,2800,1,0,1
1018,3838,2004,69264.19,573334,40,2120,1,1,1
1021,5657,2008,103337.2,996347,43,2080,0,0,1
1022,4350,1992,39322.94,699282,34,2765,1,1,1
1023,3836,2002,12245.54,535092,40,2080,0,1,1
1024,269,2006,302747.4,851061,46,2600,1,1,1
1026,10038,2000,108916.4,171535,42,2600,0,1,1
1027,3920,1998,26756.48,526586,36,1920,1,0,1
1029,3874,1989,65101.51,540895,28,2354,1,1,1
1030,3033,2004,306993.9,356367,47,2080,1,1,1
1031,5669,1987,44146.1,555988,29,2280,0,1,1
1032,10402,1994,10298.75,64493,31,1450,0,0,1
1034,3907,1998,68229.02,512660,37,2000,1,1,1
1035,2842,2008,94219.24,1292947,51,2600,1,0,1
1036,457,1993,46792.57,538096,33,3561,1,1,1
1037,1750,1993,46792.57,163943,34,3525,1,1,1
1038,210,1990,58417.09,482255,27,2345,1,0,1
1041,3897,2000,113982.3,538142,39,2080,0,0,1
1042,3896,1989,79177.52,573345,30,2580,0,0,1
1043,6855,2014,55275.59,226895,54,2340,0,1,1
1044,2872,2008,311858.6,649512,47,3120,0,1,1
1045,3890,2014,341155.4,595437,51,2600,1,1,1
1049,1889,1990,18359.66,515536,28,2080,1,0,1
1050,934,1988,35954.19,724362,31,2600,1,1,1
1051,622,2002,38797.73,257300,38,2080,0,1,1
1056,1268,2008,92193.02,784796,48,2600,1,1,1
1058,5029,2010,135000.0,714987,49,2340,1,1,1
1060,5213,1990,70100.51,538408,29,2210,1,1,1
1061,5166,2012,49390.9,722920,48,3120,1,1,1
1063,5213,1992,73050.52,513925,32,2760,1,1,1
1065,4514,1998,98998.97,727419,40,2704,1,1,1
1066,2938,1994,5884.999,582576,32,858,0,1,1
1067,5335,1986,29821.14,638524,26,3535,1,1,1
1068,5162,1994,98573.73,515648,32,2394,0,1,1
1069,4030,1993,19622.69,649087,33,2157,0,1,1
1070,2184,1989,19622.69,654473,29,2030,1,0,1
1075,5036,2014,341155.4,823464,53,3744,1,1,1
1076,5213,1994,95631.23,525204,34,3120,1,1,1
1079,5039,2008,85101.25,661989,44,2184,1,1,1
1082,6926,1989,45747.01,137473,26,2080,1,0,1
1083,5660,1992,52845.06,594017,32,2472,1,0,1
1084,4182,1989,21114.0,728337,30,1974,0,1,1
1085,1268,2006,97375.64,819990,47,2600,1,1,1
1086,4398,1990,43061.74,242072,32,3036,1,1,1
1088,2943,1998,131106.7,717429,34,1840,0,1,1
1089,6353,1990,16690.6,106695,30,2080,0,0,1
1090,5059,1987,5182.369000000001,167616,26,936,0,0,1
1093,5581,1992,14765.53,546741,28,2982,0,1,1
