"person","year","labinc","wt","age","hours","male","married","pp"
1474,1984,27493.19,820282,26,2080,0,1,0
4532,1984,54554.14,137629,25,2080,1,0,1
3565,1984,24129.72,640219,26,2048,0,0,0
4881,1984,25178.84,572032,26,2242,1,1,0
3269,1984,7343.827,124942,25,605,0,0,0
1181,1984,31473.55,710498,27,1840,0,1,1
1949,1984,30390.86,608735,26,2395,0,0,0
7305,1984,26647.6,250396,25,2380,0,0,0
8110,1984,20562.72,89298,26,1280,0,0,1
6869,1984,37768.25,228769,25,1980,0,0,0
745,1984,27277.07,227293,27,2024,0,0,0
8349,1984,23080.6,100571,25,2370,0,1,0
4924,1984,22251.8,542099,25,2080,0,0,1
889,1984,14687.65,606259,25,1610,0,1,0
1851,1984,17835.01,146420,25,1664,1,0,0
1746,1984,8392.945,910126,26,1250,1,0,0
3303,1984,5245.591,557587,25,649,0,1,0
272,1984,6714.356,618344,27,1275,0,1,0
4538,1984,25178.84,590395,26,2080,0,1,0
7316,1984,19513.6,155279,26,2080,0,1,0
2573,1984,21460.76,540530,25,1554,0,1,0
5821,1984,23080.6,182306,26,1352,0,1,1
3034,1984,29375.31,552462,26,2080,0,0,0
1877,1984,20982.36,758014,25,798,1,0,0
3806,1984,31473.55,597744,25,2037,0,1,0
1463,1984,31473.55,821013,25,2105,0,0,0
2748,1984,17835.01,570674,27,1820,0,1,1
4753,1984,17835.01,531149,25,1288,0,1,0
527,1984,24759.19,618317,26,2121,0,1,1
12247,1984,16785.89,66307,25,2080,0,1,0
10481,1984,22732.29,104175,26,2080,0,1,0
8265,1984,29341.74,111641,26,2080,0,0,0
201,1984,33886.52,705112,26,1820,1,0,0
2752,1984,20378.07,663640,27,2080,0,1,0
6777,1984,20982.36,209240,25,1820,0,1,0
1142,1984,35670.02,141299,25,2175,1,0,1
5564,1984,23080.6,633199,27,2000,0,0,0
1683,1984,6294.709,777108,26,1063,0,1,0
10451,1984,23080.6,87862,27,2080,0,0,0
9117,1984,41964.73,135472,25,2176,0,1,0
5708,1984,15946.6,145513,26,1714,0,0,0
4774,1984,20562.72,540597,26,1820,0,1,0
9644,1984,17625.19,114337,25,2545,0,0,0
8839,1984,22031.48,201586,26,2080,0,1,0
49,1984,19070.87,628885,25,975,0,1,1
7586,1984,31473.55,87862,26,2080,0,1,0
10456,1984,32732.49,71455,26,2080,0,0,0
9332,1984,33571.78,185722,26,2080,0,0,1
1562,1984,12589.42,679660,26,2080,0,0,0
6540,1984,29375.31,88281,25,2160,0,1,0
4882,1984,12589.42,530379,25,1560,0,1,0
785,1984,29375.31,589530,26,2080,0,0,0
373,1984,16785.89,535612,25,1680,0,1,0
9619,1984,26429.38,231824,26,2256,0,1,0
8149,1984,38817.38,125193,25,2340,0,0,0
9899,1984,25178.84,92942,26,2080,0,0,0
6881,1984,16366.24,167308,25,2200,0,0,1
12076,1984,10491.18,584248,26,1026,0,0,0
2887,1984,48259.44,931234,26,3516,0,0,1
1738,1984,37768.25,557587,25,2080,0,0,0
9891,1984,22031.48,142762,25,1558,0,0,0
11929,1984,41964.73,696738,25,2080,0,0,0
7331,1984,41125.43,122328,26,2236,0,0,0
10282,1984,52413.95,80036,25,2080,0,1,0
4534,1984,19513.6,596955,26,2000,0,1,0
10305,1984,76740.9,97057,25,2528,1,1,0
2159,1984,30424.43,205974,25,2080,1,0,0
6539,1984,48622.43,88281,25,3121,0,0,0
2175,1984,12589.42,534762,25,1000,0,1,0
6559,1984,39713.32,95590,26,2080,1,1,0
7210,1984,24969.01,131846,26,1928,1,1,1
6546,1984,31473.55,143422,25,2340,1,0,0
8072,1984,27277.07,126187,25,2080,0,1,0
5817,1984,11949.46,79379,26,1120,0,1,0
9319,1984,27277.07,181155,26,1820,0,0,0
6821,1984,31473.55,130096,25,1875,1,0,0
7391,1984,25178.84,208886,26,2184,0,0,0
4783,1984,25823,522174,25,1932,0,1,0
9544,1984,13638.54,140963,26,1300,0,0,0
151,1984,10491.18,573360,26,958,0,0,0
9453,1984,43013.85,78411,27,2080,1,0,0
9336,1984,28326.19,201906,26,1820,0,0,0
1575,1984,39866.49,641217,25,2135,1,1,0
1499,1984,24129.72,712350,26,1920,0,1,0
10457,1984,34201.25,120470,25,2080,1,1,0
10573,1984,29847.41,80649,25,2080,0,0,0
3628,1984,54554.14,731052,26,3020,1,1,1
7271,1984,50357.67,278068,26,1880,0,0,1
6616,1984,35040.55,92292,25,2162,0,1,0
4939,1984,25178.84,576911,26,2288,1,1,1
3200,1984,28116.37,729719,25,1360,1,0,0
658,1984,45112.08,691247,26,2256,1,0,0
6142,1984,48259.44,217978,25,2080,1,1,0
2774,1984,15736.77,659326,26,680,1,1,0
3789,1984,17910.54,576911,26,1960,1,0,1
3494,1984,10491.18,706491,26,780,1,1,0
3037,1984,48469.26,674744,25,2080,1,1,0
2413,1984,52455.91,676275,25,2230,1,1,0
1301,1984,25178.84,576964,25,2240,1,1,0
3752,1984,33571.78,659336,27,2080,0,1,0
965,1984,27277.07,644256,26,2080,1,1,1
1777,1984,25178.84,733272,26,2790,1,1,0
12456,1984,9442.063,46379,25,1300,0,1,0
786,1984,26227.96,667605,25,1775,1,0,0
7035,1984,16785.89,109917,25,760,1,1,0
9882,1984,33571.78,49732,26,2224,0,1,0
4179,1984,33571.78,308282,26,2400,0,1,0
4380,1984,76740.9,705989,26,2466,1,1,0
9893,1984,41964.73,117306,25,1720,1,1,0
3366,1984,41964.73,587642,26,1228,1,0,1
6388,1984,6294.709,259224,27,521,1,0,0
890,1984,37768.25,739641,25,2144,1,1,1
9703,1984,17835.01,96642,25,1620,1,1,0
8796,1984,31473.55,75903,25,1100,1,0,1
2163,1984,38817.38,667268,25,1000,1,1,0
8344,1984,33571.78,192422,27,1360,1,1,0
12055,1984,37680.13,580520,25,2477,1,1,0
3138,1984,20982.36,576568,25,1840,1,0,0
5060,1984,18223.18,648503,26,2080,0,0,0
3134,1984,16785.89,746937,25,2080,0,0,0
6420,1984,14184.08,92543,25,1830,1,0,0
3538,1984,47210.32,242703,27,2080,1,1,0
6975,1984,25378.17,74240,25,2080,1,0,0
5524,1984,20982.36,580820,26,1920,0,1,1
5264,1984,8392.945,123159,26,816,0,1,0
4866,1984,43643.32,589452,26,2122,1,1,0
1073,1984,8392.945,228286,26,1215,0,0,0
8505,1984,7226.326,170881,26,680,0,1,0
5265,1984,76740.9,111512,25,1960,0,1,0
1653,1984,50357.67,839098,26,2068,1,0,0
3116,1984,29381.6,865367,26,1000,1,1,1
8837,1984,18113.25,267437,26,1350,1,0,0
3478,1984,31473.55,614500,25,800,1,0,0
2076,1984,27277.07,695637,27,2232,0,1,0
12300,1984,29375.31,123733,26,2080,1,1,0
4738,1984,76740.9,688571,26,2468,1,1,0
9169,1984,27277.07,86652,25,2540,1,1,0
7834,1984,9442.063,267848,26,640,1,1,0
2868,1984,44062.96,679930,26,2296,1,1,1
6682,1984,8392.945,86596,26,1015,1,0,0
7218,1984,20982.36,110320,25,1745,1,1,0
7377,1984,18884.13,199860,26,1320,0,0,0
7894,1984,24713.03,65466,25,1400,0,1,0
5969,1984,50357.67,255337,25,2416,0,0,0
7290,1984,22031.48,147854,26,2080,1,0,0
8022,1984,14687.65,281681,26,2080,1,0,1
2106,1984,36719.14,618825,25,2080,1,1,0
8322,1984,17625.19,110830,25,2272,1,0,0
8743,1984,45531.73,422045,25,3128,1,1,0
2721,1984,22031.48,607383,25,3176,1,1,0
4478,1984,9442.063,632935,26,1234,0,1,0
6585,1984,15736.77,71930,25,2080,1,1,0
2198,1984,52455.91,602205,25,2880,1,1,0
7666,1984,39866.49,178050,25,1463,1,1,0
7649,1984,46161.2,121143,25,2080,0,0,1
7279,1984,23080.6,277658,25,2080,1,0,0
8860,1984,18884.13,101419,26,2040,1,1,1
8586,1984,35670.02,85198,25,2472,1,0,0
1075,1984,10491.18,808783,26,1535,0,1,0
11287,1984,37768.25,82046,26,2080,1,1,0
5074,1984,18884.13,166374,26,2080,0,1,0
437,1984,14687.65,671573,26,1040,0,1,0
2717,1984,27277.07,149502,25,2180,1,1,1
1495,1984,25178.84,773407,26,2080,0,1,0
8282,1984,10491.18,117368,25,1460,1,0,0
1488,1984,27277.07,187176,26,2080,1,1,1
8746,1984,24549.37,138001,26,2080,1,1,0
9787,1984,16785.89,196515,26,1110,1,0,0
1318,1984,27277.07,636192,26,2600,1,0,0
3801,1984,46161.2,609586,25,1600,1,1,0
1582,1984,37768.25,678989,26,1560,1,1,1
6197,1984,8946.88,179563,25,640,0,0,0
11857,1984,76740.9,732848,25,1885,1,0,0
7970,1984,10910.83,91811,25,1742,1,1,0
4903,1984,28483.56,526400,25,2080,1,1,0
11546,1984,30424.43,66670,25,2080,1,1,0
6824,1984,27277.07,132886,25,2080,1,1,0
7167,1984,13397.24,390290,26,2080,0,1,0
8491,1984,18884.13,79929,26,1848,0,1,1
5649,1984,44062.96,726313,27,2367,1,1,0
6892,1984,29375.31,131623,25,2080,1,0,0
4358,1984,13638.54,673645,26,1645,1,0,0
9736,1984,9651.888,57678,26,1266,0,1,0
12488,1984,23080.6,90711,25,2096,1,1,0
5164,1984,32030.67,535008,25,520,0,1,0
1728,1984,41964.73,113209,26,2540,1,1,0
1113,1984,28017.75,135746,27,2080,1,1,1
1111,1984,36719.14,688431,27,1600,0,1,0
4944,1984,54554.14,768075,26,2970,1,0,0
8441,1984,12589.42,339274,26,2020,1,0,1
9239,1984,20982.36,88735,25,1936,0,0,0
3531,1984,41964.73,603741,25,2496,0,0,0
108,1984,16785.89,633145,25,1240,1,0,0
539,1984,25178.84,764710,25,1741,1,0,0
9203,1984,12589.42,88368,25,1104,1,0,0
5555,1984,20982.36,605932,26,1960,0,1,0
7998,1984,31053.9,100728,26,2080,0,0,1
10110,1984,10021.18,97790,25,1588,1,1,0
3036,1984,38397.73,586641,26,1820,0,1,1
3467,1984,24129.72,546854,26,1972,0,1,0
3786,1984,16785.89,516588,25,2220,0,0,0
3307,1984,76740.9,237349,27,1689,1,0,1
7878,1984,29375.31,162794,26,2080,0,0,0
6932,1984,23080.6,239597,26,1960,0,0,1
5035,1984,27277.07,567080,25,2080,0,0,0
7574,1984,20982.36,109222,25,1880,0,1,0
953,1984,10491.18,523087,25,940,0,1,0
3605,1984,24129.72,595228,26,1904,0,0,0
2370,1984,11540.3,581713,25,1453,0,0,1
6707,1984,24549.37,233469,26,1976,0,1,0
12000,1984,27277.07,609266,25,2032,0,1,0
30,1984,5203.626,716467,25,1410,0,1,0
3518,1984,11578.07,590641,26,1301,0,1,0
1104,1984,34620.9,740544,26,1940,0,0,0
1131,1984,23080.6,152841,25,2529,0,1,0
10185,1984,20031.86,91379,25,2080,0,0,1
816,1984,10491.18,586026,26,703,0,1,0
2083,1984,29375.31,754379,26,3038,0,0,0
998,1984,18682.7,778390,26,1626,0,1,0
6758,1984,18884.13,259738,26,1470,0,1,0
6931,1984,31473.55,268920,26,3790,0,0,0
3233,1984,23080.6,629533,25,2080,0,1,0
8635,1984,27277.07,62588,26,2080,0,1,0
6812,1984,7849.502,123349,25,980,0,0,0
4890,1984,18884.13,563191,26,1988,0,1,0
8196,1984,18884.13,284525,26,1742,0,0,0
10390,1984,37768.25,93337,26,1976,0,0,0
7346,1984,25178.84,64276,25,2370,0,0,0
1305,1984,7973.298,594259,27,1223,0,1,0
8782,1984,23869.54,370400,26,2000,0,0,0
8700,1984,23112.07,223849,25,2080,0,0,0
3725,1984,41964.73,583170,26,1800,0,1,0
1808,1984,37768.25,512132,25,2005,0,1,1
9702,1984,30214.6,75876,26,2080,0,1,0
3502,1984,31473.55,114389,26,2080,0,1,0
4267,1984,25178.84,541621,26,2155,0,0,0
6473,1984,26227.96,317926,26,2080,1,1,0
4819,1984,29794.96,503627,25,2080,0,0,0
8169,1984,27277.07,111331,26,2080,0,1,0
1120,1984,24129.72,145224,25,1040,1,0,0
12120,1984,8392.945,551843,25,1440,0,1,0
50,1984,30424.43,628885,25,1924,0,0,0
1275,1984,23080.6,680775,25,2320,1,1,0
12054,1984,27067.25,641373,26,2050,0,1,0
3947,1984,41964.73,196528,27,2015,0,0,0
5826,1984,27696.72,122020,25,2080,0,0,0
1225,1984,16494.24,652699,26,760,0,1,0
2335,1984,25178.84,633644,26,2080,1,0,1
2295,1984,29375.31,664615,25,1967,0,0,0
1366,1984,35670.02,588830,25,2080,0,0,1
1757,1984,27277.07,177111,26,1406,0,0,0
3181,1984,17625.19,601265,26,720,1,0,0
11862,1984,22736.49,579262,25,2080,0,0,0
9676,1984,11724.95,126146,25,1360,0,1,0
368,1984,18884.13,204150,25,1960,0,0,0
8637,1984,15986.46,58941,25,2080,0,0,0
1929,1984,22031.48,676371,26,1976,0,0,0
9337,1984,16785.89,175508,25,1804,0,0,0
7813,1984,37768.25,207219,25,2120,0,1,0
7648,1984,22329.43,117687,27,2144,0,0,0
811,1984,19452.75,610353,25,1560,0,0,0
5037,1984,20772.54,567080,25,2080,0,1,0
1008,1984,27277.07,668041,25,2040,0,1,0
9330,1984,29375.31,101244,25,2035,0,0,0
4810,1984,31473.55,503627,25,3680,0,0,0
7752,1984,31326.67,127239,27,1404,1,0,0
1460,1984,27906.54,821013,25,2456,0,0,0
9006,1984,27277.07,97833,25,1864,1,0,0
6948,1984,31473.55,196919,26,2186,0,0,1
1766,1984,9651.888,542099,25,836,0,1,0
2688,1984,6294.709,166835,25,935,1,0,0
2978,1984,31473.55,487889,25,1850,0,1,0
6501,1984,33571.78,95968,25,2040,1,0,0
7016,1984,12589.42,102485,26,1510,0,1,0
8336,1984,23710.07,132123,25,2080,0,1,0
9526,1984,33571.78,113585,26,2496,0,0,0
7389,1984,9442.063,186908,26,1289,0,0,0
5121,1984,25178.84,599578,25,2344,0,1,0
3839,1984,20982.36,575992,25,874,0,1,0
6078,1984,16785.89,329900,26,1996,0,1,0
6215,1984,35670.02,120139,26,1680,0,0,0
3207,1984,28955.66,789997,26,2080,1,1,1
1482,1984,15736.77,176400,25,2383,0,0,0
7458,1984,23666.01,196879,25,2080,0,0,1
7124,1984,24549.37,183163,25,1840,0,1,0
6763,1984,14100.15,77076,26,1962,0,0,0
9014,1984,24549.37,175238,26,2080,1,0,0
1359,1984,39866.49,625258,26,2100,0,1,0
564,1984,15317.13,877330,25,3120,1,0,0
7731,1984,41964.73,71455,25,2080,0,0,0
4450,1984,29375.31,657716,26,2072,0,0,0
8875,1984,16785.89,108716,25,2080,0,0,0
37,1984,27696.72,612078,25,2080,0,1,0
6649,1984,14687.65,239331,26,620,1,0,0
9381,1984,16785.89,104916,26,1820,0,1,0
7853,1984,28955.66,133379,26,2080,0,0,0
9660,1984,38817.38,109222,26,1819,0,1,0
6558,1984,39866.49,95590,26,2080,1,1,0
6734,1984,10491.18,196145,27,1678,0,1,0
6170,1984,22514.08,190917,25,1960,1,0,0
4836,1984,31473.55,154106,26,2196,1,1,0
5080,1984,10491.18,176366,25,1304,1,0,0
3847,1984,76740.9,568517,25,2080,1,1,0
4656,1984,76740.9,801663,26,1680,1,1,0
8409,1984,8323.704,204230,27,680,1,0,0
4453,1984,76740.9,847053,26,2400,1,0,0
5068,1984,16785.89,629967,25,1760,1,1,0
7699,1984,16785.89,93841,25,1388,1,0,0
5573,1984,29375.31,608962,26,2200,1,1,0
10699,1984,36719.14,124986,25,1983,1,0,0
11938,1984,44062.96,222018,26,2120,1,1,0
602,1984,41964.73,650264,26,1680,1,0,0
4235,1984,27277.07,663251,25,971,1,0,0
8427,1984,12589.42,99892,25,1100,1,1,0
1393,1984,46161.2,163986,25,1488,1,1,0
10319,1984,5665.238,184254,26,1656,1,1,0
4743,1984,10389.63,655079,25,1680,1,1,0
9088,1984,29459.24,107631,25,2320,1,1,0
11921,1984,17595,627868,25,2240,1,0,0
1461,1984,76740.9,857896,25,2058,1,0,0
5227,1984,37768.25,576911,27,2336,1,0,1
8543,1984,18884.13,71300,25,1946,1,0,0
4936,1984,12589.42,137532,25,1520,1,1,0
11201,1984,12589.42,54265,26,520,1,0,0
2747,1984,14687.65,708972,26,1648,1,1,1
8644,1984,49327.23,94979,25,1360,1,0,0
6443,1984,27277.07,283532,26,1640,1,1,0
4000,1984,25178.84,684856,25,2080,1,1,0
1307,1984,10491.18,577341,25,2120,1,0,0
349,1984,41964.73,555644,25,2080,1,1,1
7989,1984,25178.84,294794,25,1680,1,1,0
8518,1984,25902.73,325909,26,840,1,1,0
11234,1984,31473.55,95139,25,2177,1,0,0
12348,1984,6084.886,112455,26,2080,1,0,0
9314,1984,8392.945,149479,25,1158,1,0,0
12559,1984,15736.77,304671,25,1520,1,1,0
9545,1984,27277.07,185589,25,1880,1,0,0
985,1984,20982.36,160918,25,1230,1,0,0
409,1984,20982.36,170881,26,2598,1,1,0
9078,1984,7553.651,75020,25,2000,1,0,0
8749,1984,25178.84,143261,27,2080,1,1,0
10091,1984,21567.77,95930,26,2120,1,1,0
917,1984,6294.709,594976,25,795,1,0,0
2336,1984,25178.84,633644,26,1962,1,1,0
2852,1984,20982.36,779867,26,1020,1,0,0
11700,1984,27314.84,61078,26,2778,1,1,0
8880,1984,76740.9,103579,25,2208,1,1,0
10198,1984,50357.67,157348,26,2080,1,1,1
11680,1984,50357.67,61078,26,2100,1,0,0
1107,1984,31473.55,1020070,26,2080,1,1,1
2568,1984,22207.73,663738,26,2080,1,1,0
8224,1984,54554.14,118032,26,2200,1,0,0
4601,1984,31473.55,705629,27,1760,1,0,0
5831,1984,6468.863,120177,26,1000,1,0,0
9856,1984,37768.25,86360,25,1080,1,0,0
10173,1984,7343.827,137679,26,760,1,0,0
1413,1984,33571.78,136253,26,1918,1,0,0
10915,1984,10910.83,81553,25,1443,1,0,0
899,1984,12589.42,812619,26,2632,1,1,1
2821,1984,41964.73,659326,26,1860,1,1,0
10083,1984,20982.36,87670,25,1800,1,0,0
10080,1984,23080.6,85377,26,2184,1,0,0
11754,1984,14687.65,773814,26,560,1,1,0
9160,1984,9442.063,115855,25,950,1,1,0
9390,1984,76740.9,89457,26,2300,1,0,0
5007,1984,76740.9,780920,25,2080,1,0,0
2620,1984,76740.9,719151,25,2635,1,1,0
12084,1984,25178.84,160806,26,2010,1,1,0
3493,1984,14268.01,706491,26,600,1,0,1
1169,1984,53505.03,713476,25,2080,1,0,0
2797,1984,8392.945,179385,25,2144,1,1,0
6982,1984,16576.07,54297,25,1080,0,0,1
6696,1984,33571.78,122523,25,3120,1,0,0
8997,1984,54554.14,123160,26,2080,1,0,1
34,1984,76740.9,733690,25,2350,1,0,0
9352,1984,31473.55,147838,26,2080,1,1,0
8281,1984,14687.65,300372,25,2080,1,1,0
2329,1984,35002.78,585823,25,1990,1,1,0
9603,1984,20457.8,91840,26,2288,1,1,0
731,1984,41964.73,696513,26,3330,1,1,0
9533,1984,33571.78,118105,25,2495,1,0,0
1094,1984,35670.02,883594,25,2140,1,1,0
1961,1984,48259.44,663144,26,2682,1,1,1
1424,1984,30424.43,614132,25,2165,1,1,0
1956,1984,54554.14,679121,26,2110,1,0,0
4403,1984,23038.63,752242,25,2015,1,1,0
8104,1984,52455.91,107052,25,2080,1,1,0
5079,1984,10491.18,176366,25,2080,1,0,0
4715,1984,17478.31,616703,25,1860,1,0,0
2157,1984,19723.42,698364,26,2254,1,1,0
2401,1984,35894.53,714270,26,2322,1,1,1
7913,1984,31473.55,89934,26,2080,1,0,0
2314,1984,48259.44,609795,27,2080,1,1,0
6395,1984,39866.49,186311,26,2176,1,1,0
10389,1984,52455.91,113733,26,2808,1,1,0
704,1984,54554.14,589901,25,2080,0,1,1
11751,1984,14058.18,686221,25,2255,1,0,0
4884,1984,32522.66,551272,25,2416,1,1,0
631,1984,27277.07,662087,25,2525,1,1,0
4889,1984,29375.31,604171,26,2570,1,1,1
1721,1984,49308.55,133225,25,2080,1,0,1
10065,1984,41964.73,122551,25,2731,1,0,0
1096,1984,24003.82,933237,26,3180,1,0,1
11762,1984,41964.73,265457,26,2410,1,1,0
8887,1984,34234.82,103579,25,2080,1,0,0
268,1984,20982.36,643761,25,1760,1,0,0
719,1984,5245.591,705308,25,760,1,0,0
1345,1984,48259.44,657999,25,2080,1,1,1
5415,1984,15107.3,145354,25,2906,1,1,1
8370,1984,46161.2,94312,25,2080,1,1,0
5390,1984,33571.78,153520,26,2702,1,1,1
2537,1984,13487.46,588238,25,1900,1,0,0
9500,1984,23080.6,86682,25,2270,0,1,0
1084,1984,14687.65,924125,27,1360,1,1,0
847,1984,35670.02,204229,25,2080,1,0,0
8645,1984,63492.18,79685,25,2000,1,1,0
1673,1984,5245.591,861926,26,1268,1,0,0
5172,1984,29375.31,634201,25,2235,1,1,0
242,1984,32522.66,650426,25,2130,0,1,0
4720,1984,52455.91,688571,27,2080,1,1,1
1007,1984,46161.2,657108,26,2080,1,0,1
10192,1984,25178.84,124605,25,2145,1,1,0
2751,1984,27277.07,173856,25,2448,1,1,0
3344,1984,13009.07,546223,26,1600,1,0,0
12036,1984,40915.61,120220,25,2320,0,1,0
1654,1984,29375.31,745934,25,1800,1,0,0
7647,1984,76740.9,140061,26,1920,1,0,0
2684,1984,20982.36,789083,25,2028,1,0,0
8154,1984,6294.709,125112,26,760,1,0,0
8386,1984,10491.18,95786,25,1774,1,0,0
9622,1984,27277.07,298113,26,2080,1,0,0
5122,1984,48259.44,652745,25,2340,1,1,1
12385,1984,37768.25,130110,26,3317,1,0,0
10620,1984,44062.96,81398,27,2095,1,1,0
7342,1984,25178.84,122907,26,1760,1,0,0
8347,1984,31473.55,110817,26,2000,1,0,0
398,1984,37768.25,161886,25,2080,1,0,1
4807,1984,53191.74,534784,26,2080,0,0,0
12241,1984,28326.19,144714,25,2080,0,0,1
11752,1984,16785.89,298954,26,2080,0,0,0
9966,1984,11473.16,94840,25,1120,0,1,0
10474,1984,6294.709,114209,26,1734,0,0,0
5496,1984,25172.54,630996,26,2040,1,1,0
4710,1984,31473.55,265457,27,1960,1,0,1
3375,1984,23080.6,648639,25,865,1,0,0
4949,1984,11959.95,130626,26,1800,1,0,0
9954,1984,19291.19,122123,25,2080,1,1,0
4376,1984,16785.89,692590,27,3720,0,1,0
10473,1984,17835.01,183657,26,2276,1,0,0
8539,1984,22241.31,127102,26,1958,0,0,0
9258,1984,10008.59,110978,26,1297,1,0,1
1551,1984,27421.85,533117,25,1242,0,1,0
6865,1984,10491.18,304562,27,1113,1,0,0
9134,1984,16366.24,83690,26,2290,0,0,0
10331,1984,14687.65,126048,26,1976,0,0,0
9158,1984,23080.6,75450,25,2550,1,1,1
8207,1984,41964.73,90963,26,1485,1,0,1
9289,1984,6705.963,92642,25,760,1,0,0
5617,1984,35670.02,161462,25,2429,1,0,0
4986,1984,76740.9,742661,26,3045,1,1,1
2417,1984,27277.07,714270,27,1165,1,1,0
7934,1984,44062.96,105955,27,672,1,1,0
10005,1984,31473.55,83557,26,1320,1,1,0
2449,1984,27277.07,561395,25,2496,1,1,0
8327,1984,33571.78,86012,26,2404,1,1,0
3232,1984,31473.55,649025,26,1692,1,1,0
1064,1984,49938.03,721139,26,2080,1,1,0
399,1984,31473.55,639971,26,2080,0,1,1
4759,1984,41964.73,651942,25,2782,1,1,1
8442,1984,13892.42,238843,25,2048,1,0,0
10359,1984,20862.76,116759,26,1840,0,1,0
1964,1984,28557,666622,26,2272,1,1,0
659,1984,35670.02,604239,25,2080,1,1,0
3372,1984,66206.24,648639,26,2425,1,0,0
8555,1984,48469.26,141516,26,2236,1,1,0
5905,1984,22031.48,100920,25,1640,1,1,0
1700,1984,14687.65,178304,26,1960,1,0,0
2635,1984,25178.84,598855,26,2080,0,1,0
6654,1984,25178.84,88046,26,2080,0,0,1
12477,1984,52455.91,94204,26,2080,1,1,1
1979,1984,41964.73,681803,26,1840,1,1,0
3566,1984,8392.945,594913,25,872,0,1,0
3495,1984,32732.49,706491,27,2080,1,0,0
2472,1984,46161.2,541022,25,2080,1,1,0
5790,1984,7134.004,78384,26,1320,0,1,0
3621,1984,37768.25,652160,26,2570,1,0,0
47,1984,20982.36,721915,25,1570,1,0,1
4791,1984,37768.25,601994,27,2400,1,1,0
7095,1984,50357.67,185077,26,1640,0,0,0
114,1984,23080.6,739042,27,2080,1,1,0
3719,1984,14687.65,602083,26,1520,0,1,0
483,1984,34526.48,687855,27,2080,1,0,1
4393,1984,48259.44,659962,26,2080,1,0,0
620,1984,76740.9,220749,25,2080,1,1,0
2221,1984,27277.07,124010,27,1760,0,1,0
3575,1984,48259.44,643117,25,2080,1,1,0
10315,1984,29375.31,119448,26,2080,1,0,1
4673,1984,12589.42,693726,26,1240,1,1,0
3399,1984,16785.89,757195,26,945,1,0,1
12080,1984,46161.2,549286,25,2327,1,1,0
3414,1984,76740.9,759352,26,2710,1,0,0
7778,1984,18044.83,68622,26,2080,1,1,0
6554,1984,19303.78,111737,26,2080,0,0,0
4771,1984,20982.36,718508,27,1220,1,1,0
5869,1984,29375.31,106768,25,1680,1,1,1
9015,1984,46161.2,109126,25,2836,1,1,1
2093,1984,6603.15,649558,26,700,1,1,0
11973,1984,53609.94,612968,26,2416,1,0,0
6201,1984,5245.591,223621,25,784,1,1,0
2391,1984,33282.23,714270,26,2080,1,1,0
8722,1984,35670.02,97794,25,2080,1,0,0
6512,1984,9651.888,94481,27,900,0,0,0
3600,1984,48259.44,643458,25,2080,1,1,1
4105,1984,23080.6,576703,25,1960,0,1,0
5788,1984,25178.84,83875,25,1759,1,0,0
6639,1984,24759.19,60046,26,1680,0,0,0
9094,1984,35670.02,118979,26,2080,1,1,0
1320,1984,29375.31,677580,26,2080,1,1,1
4926,1984,37768.25,580138,26,2586,1,1,0
8275,1984,33571.78,251504,25,2140,1,1,0
10118,1984,29375.31,88334,26,2080,1,1,0
1859,1984,18044.83,765751,25,2048,1,0,0
4432,1984,6294.709,953412,25,930,1,0,0
9781,1984,33571.78,87853,26,2690,1,0,0
7041,1984,8812.593,120573,25,600,1,1,0
12205,1984,18884.13,311115,25,2080,1,0,1
11660,1984,48060.11,53441,26,2510,1,1,0
8060,1984,12589.42,378000,27,675,1,0,0
3700,1984,11330.48,127360,26,1125,1,0,0
8716,1984,25178.84,70881,25,2176,0,1,0
426,1984,76740.9,121000,26,2580,1,1,0
1526,1984,35670.02,828512,26,1688,1,1,0
7001,1984,23080.6,109273,25,2080,1,1,0
8592,1984,17415.36,93791,26,1880,1,0,0
10318,1984,7973.298,86702,25,1060,1,1,0
955,1984,48259.44,583465,25,2080,1,0,0
7091,1984,29375.31,182595,25,1968,1,0,0
7509,1984,33571.78,185049,25,2080,1,1,0
7025,1984,76740.9,80525,26,2080,1,1,1
5322,1984,15946.6,654789,26,2800,1,1,0
8447,1984,9618.315,90827,25,1565,1,0,0
10403,1984,34923.05,124710,25,2080,1,1,0
424,1984,76740.9,675337,26,2080,1,1,1
2100,1984,5875.062,615005,26,1350,1,1,0
6332,1984,20997.05,78182,25,2360,0,1,0
203,1984,39656.67,212401,26,2160,0,0,0
3435,1984,19513.6,106422,26,1760,0,1,1
10144,1984,13533.63,85666,25,1700,0,0,0
581,1984,29375.31,879416,25,2092,1,1,0
1690,1984,18884.13,165930,25,1990,0,0,0
12410,1984,35670.02,249712,25,2440,1,1,0
280,1984,15736.77,586531,25,1774,0,0,1
9012,1984,27067.25,156232,25,2648,0,0,0
5547,1984,23812.88,137201,26,2620,0,1,0
11800,1984,31473.55,603737,25,2885,0,0,0
10167,1984,31471.45,85198,25,2080,1,0,0
6423,1984,27824.71,106565,27,2080,1,1,0
5616,1984,18714.17,229354,27,2080,1,0,0
1045,1984,23080.6,657569,25,2080,1,1,0
6383,1984,18884.13,184173,25,2080,0,1,0
8493,1984,29375.31,117687,27,2400,0,1,0
6574,1984,25178.84,113451,26,2080,1,0,0
8916,1984,16366.24,80363,26,2080,0,0,0
