,person,year,labinc,wt,age,hours,male,married,pp
309,671,2004,8080.821999999999,194265,42,3960,1,1,0
312,2964,2008,75983.26,667065,47,2184,0,1,0
315,8908,1996,29195.81,103184,36,3180,1,1,0
316,4932,1998,34783.42,780531,40,2600,1,1,0
317,6931,2004,23088.06,345904,46,3120,0,0,0
318,1005,1993,22641.56,666137,34,1464,0,0,0
323,5223,1990,38388.37,581544,31,2511,1,1,0
324,10549,2000,5623.1269999999995,118629,39,1240,0,0,0
325,9847,2002,84870.05,100052,38,2340,1,0,0
326,4244,2012,150042.0,685633,51,3120,1,1,0
327,6750,1986,25844.98,117496,25,1160,0,0,0
328,3214,1992,35748.13,593549,28,2860,1,1,0
329,1855,1987,29750.63,738984,26,2303,1,0,0
331,1093,2002,50922.03,748430,41,2704,0,1,0
333,9783,1989,36773.56,101527,26,2302,1,0,0
337,3762,1992,38856.66,501470,30,2511,1,1,0
340,813,1987,15355.17,762017,27,1320,1,0,0
341,223,1998,60202.07,262035,35,2080,1,0,0
344,2032,2000,35461.16,627305,35,3005,1,0,0
346,3974,2002,33948.02,316311,42,4912,1,0,0
348,566,1992,34349.29,564325,31,1826,0,0,0
350,2400,1990,23033.02,486844,27,1945,0,0,0
351,1229,2008,73957.04,674888,46,2080,1,1,0
352,2187,1992,43519.46,586995,30,2700,1,0,0
354,1143,1987,67178.85,724831,27,2280,1,0,0
355,9744,1986,49701.89,79722,28,2552,1,1,0
356,1143,1994,149557.0,757880,34,2580,1,1,0
359,4773,2002,12124.29,610205,39,2600,1,1,0
360,4603,1993,84528.51,552034,32,2509,1,1,0
364,1635,1993,30120.83,467314,30,2080,1,0,0
367,4986,2006,302747.4,916013,48,4180,1,1,0
368,9,2008,50655.51,821974,44,2600,1,1,0
370,12189,2014,61201.13,271469,53,2290,1,0,0
371,2049,1996,34756.91,521046,34,2340,0,1,0
373,1606,1994,44137.49,544171,35,2480,0,1,0
374,3505,2000,96251.72,688973,40,2860,0,1,0
377,1848,1987,28790.94,123256,25,2080,0,1,0
378,195,2004,306993.9,766936,45,2600,1,1,0
381,3910,2006,43278.06,767999,42,2080,1,1,0
384,3487,1989,23753.25,533219,29,1377,0,1,0
392,2239,2010,150000.0,565099,47,2080,1,0,0
396,12249,1986,36282.38,158410,27,2080,0,1,0
401,9884,2010,27000.0,83980,50,1880,1,1,0
407,8959,2002,26673.44,112649,42,3360,1,1,0
413,2215,1996,26415.25,524898,35,2100,0,1,0
415,3278,1986,48707.86,123129,28,2152,0,0,0
417,8203,1986,85723.84,123392,28,2250,1,1,0
418,6353,1986,13916.53,104251,25,2080,0,0,0
420,772,1992,55953.59,955261,32,3536,1,0,0
421,772,1991,56053.67,956375,31,3434,1,0,0
423,4871,1987,34549.13,436110,26,2080,0,1,0
424,1301,1991,8007.6669999999995,632368,32,2156,1,0,0
425,3580,1988,25075.74,651166,28,2058,1,1,0
426,3381,2014,73700.78,789481,53,2600,1,1,0
432,5024,1987,51823.69,703599,29,3230,1,0,0
433,1062,2008,151966.5,890538,50,3016,1,0,0
437,5160,2006,70326.85,853934,47,1820,1,1,0
441,695,1996,44488.85,611841,35,3120,1,1,0
445,12069,2014,16582.68,738083,50,2690,1,1,0
447,581,1989,70380.02,948557,30,2741,1,0,0
448,2513,2002,14549.15,723549,38,1875,1,1,0
450,1515,2012,326578.3,766652,50,3016,1,1,0
451,32,1984,20982.36,129534,26,2168,0,0,0
452,6455,1996,13833.25,155555,34,1664,0,1,0
456,4350,1986,13916.53,666886,27,1796,1,1,0
457,8908,1993,36226.5,98188,33,2816,1,1,0
459,4318,1989,56304.01,103935,28,2410,1,0,0
464,1513,1991,43241.4,764736,29,2080,1,0,0
465,9710,1986,35785.36,104874,28,2194,1,0,0
466,1606,1993,45283.13,536663,34,2220,0,1,0
468,7617,2000,72188.79,172651,36,2080,0,1,0
469,2191,1998,37459.07,821073,40,2598,1,1,0
470,4111,2002,78807.9,593024,38,2600,1,1,0
471,8670,1994,55907.49,102384,31,2340,1,0,0
475,1607,1991,22901.93,575513,33,2175,0,1,0
476,5263,1984,35670.02,150827,26,2080,1,1,0
477,3421,2008,106376.6,592750,46,1215,0,0,0
478,320,2002,96994.34,837263,41,3080,1,1,0
479,6110,1984,29375.31,183846,25,2015,1,0,0
483,2073,1990,17615.26,665290,30,2040,0,1,0
487,4588,1985,41345.27,526352,25,2080,0,1,0
488,4944,1986,19880.76,789160,28,4013,1,0,0
491,4086,1986,21868.83,617445,29,2080,1,0,0
494,2032,1994,32367.5,572154,29,2269,1,1,0
495,12396,1984,28326.19,266905,26,2635,1,1,0
498,1108,1984,31473.55,786358,26,1734,0,0,0
500,6750,1988,42407.51,126404,27,2545,0,0,0
501,2019,2002,42407.51,855442,40,4160,1,1,0
503,1606,1984,25178.84,525418,25,1900,0,1,0
504,796,1987,53743.08,606990,26,2080,1,1,0
505,972,1990,28374.01,488164,27,2080,0,0,0
508,2047,2008,45589.96,978999,51,2860,1,0,0
511,1143,1985,30400.93,687756,25,2326,1,0,0
512,4281,2000,67122.91,690025,43,3120,0,0,0
513,940,2004,67122.91,633428,45,2080,0,1,0
515,4569,1990,65093.33,156946,29,2676,1,1,0
516,4340,1994,42666.24,140678,34,2288,1,0,0
518,1510,1992,20205.46,691039,28,2080,0,0,0
520,8908,1992,27976.79,94220,32,2912,1,1,0
521,4289,2012,326578.3,520533,49,2600,1,1,0
525,4303,2002,50922.03,539307,38,2250,1,1,0
528,2815,1992,35748.13,560922,27,2740,1,1,0
529,4750,2008,35748.13,747443,47,2600,1,1,0
530,4508,1993,60377.5,729839,35,2319,1,0,0
534,9,2004,63492.18,833444,41,2600,1,1,0
535,3830,2014,41456.69,648984,50,2600,1,1,0
541,883,2010,36000.0,709902,45,2756,0,0,0
545,4611,2004,66833.45,854939,45,3640,1,0,0
546,17,1984,37768.25,988990,27,2340,1,0,0
547,4247,2006,97375.64,578798,44,2600,1,1,0
548,9373,1985,26347.47,131863,25,3570,1,0,0
549,1868,1984,17835.01,647590,26,2510,0,1,0
552,695,1991,40839.1,583801,30,2815,1,0,0
553,695,1992,44918.3,573176,31,2644,1,0,0
555,4247,2012,18996.5,605252,50,1248,1,0,0
556,7260,1998,66891.2,197934,39,2600,1,0,0
557,9847,2008,121573.2,93286,44,2132,1,0,0
558,3381,2012,74086.34,719915,50,2600,1,1,0
559,2833,1991,40038.34,797552,31,2080,1,1,0
561,12103,1994,61792.49,154926,32,2635,1,1,0
564,4944,1992,54399.32,793628,35,3380,1,1,0
566,4470,1991,22421.47,445172,28,1920,1,1,0
571,3134,1991,22421.47,758488,32,1840,0,0,0
575,12189,2010,32400.0,244877,48,2080,1,0,0
576,3147,1984,41964.73,546223,25,2530,1,0,0
577,4500,1991,16015.33,397203,28,1820,1,0,0
580,4495,1992,46627.99,586686,32,2080,0,0,0
581,6993,2000,15197.64,252326,41,3432,1,1,0
582,2115,2010,15197.64,715319,51,1456,0,0,0
583,4668,2006,302747.4,645236,45,3172,1,1,0
586,8036,1988,9219.023000000001,134139,27,1080,0,0,0
587,2151,1994,27953.75,557699,31,2605,1,1,0
588,5565,2006,38950.26,712227,46,2860,0,1,0
590,3095,2000,37994.1,730212,43,3120,0,0,0
596,327,1985,36481.12,697689,26,2080,0,1,0
598,1195,1989,52785.01,144286,27,3620,0,0,0
601,11834,1994,26482.5,788847,35,2288,0,0,0
606,4924,1989,28503.91,545654,30,2080,0,0,0
609,7564,1985,40534.57,179059,25,2570,1,0,0
610,5660,1991,52850.61,587082,31,2416,1,0,0
611,8943,2000,88652.9,135779,42,2600,1,1,0
612,3137,1986,52684.01,571122,27,2080,1,0,0
613,4911,2002,72745.75,591462,41,3640,1,0,0
614,4941,2002,5455.932,540733,38,1040,1,1,0
615,7748,2004,103896.3,93227,44,4420,1,1,0
616,1868,1985,35467.75,642761,27,2920,0,0,0
626,5676,2000,11398.23,185870,41,1620,0,0,0
628,2288,1992,37302.39,599749,28,2715,0,1,0
629,3214,1993,47698.23,592148,29,2860,1,1,0
630,5711,1994,33838.75,494464,30,2080,1,1,0
631,4874,2002,54559.32,585173,42,2600,0,0,0
632,4871,1993,46792.57,443212,32,2100,0,1,0
633,2032,1996,34756.91,591434,31,2496,1,1,0
638,710,1984,25178.84,634668,25,2480,1,0,0
640,4842,2002,10612.39,579021,38,745,0,0,0
641,4842,1994,11770.0,494200,30,1240,0,0,0
645,526,2004,306993.9,901952,44,4420,1,1,0
648,2325,1993,75471.88,531766,32,2080,1,1,0
649,739,1986,26008.01,682100,27,2286,0,0,0
650,4830,2014,138189.0,637088,50,2985,1,1,0
652,12095,1988,326578.3,578813,27,2850,1,1,0
653,6062,1991,31870.52,199402,27,2988,1,1,0
654,3085,2002,26067.23,583135,40,1404,0,1,0
655,4822,2000,25329.4,613183,42,2080,0,1,0
657,2833,1990,36719.31,804431,30,2080,1,1,0
662,3505,1988,53470.34,597439,29,3228,0,0,0
663,4244,2010,312324.0,684116,49,3840,1,1,0
664,3258,1987,30710.33,1026866,29,2229,1,1,0
667,807,2002,81232.76,627837,39,2600,1,1,0
668,8670,1989,35190.01,102066,26,2496,1,0,0
669,871,2014,115157.5,954523,50,2600,1,1,0
671,4799,2002,37585.3,651369,40,2080,1,0,0
675,12139,2002,33948.02,614607,38,3120,1,1,0
676,1301,1989,40468.51,614593,30,2455,1,0,0
677,5255,1992,26713.18,483374,32,2340,0,1,0
680,9373,2008,311858.6,157223,48,3120,1,1,0
686,3988,1986,15904.61,177498,26,1660,0,1,0
689,4307,2002,26673.44,591462,41,2600,1,0,0
691,10198,2002,43647.45,189635,44,1664,1,1,0
693,3844,1989,21114.0,487933,28,1578,1,1,0
698,526,2002,286133.3,912333,43,3640,1,0,0
699,4356,2004,92352.25,722574,46,2340,0,0,0
700,12165,1990,46733.67,91056,27,2548,1,1,0
702,4722,1987,34549.13,621469,26,2750,1,1,0
703,9737,1984,46161.2,77592,27,2600,1,1,0
704,5724,1992,20205.46,269861,32,1978,0,1,0
706,4714,2002,40010.16,590199,39,2080,0,1,0
707,5808,1986,43737.67,92034,26,3070,1,1,0
709,3134,1993,24151.0,762922,34,1870,0,0,0
710,4356,2006,119014.7,722574,47,2080,0,0,0
711,892,1988,105325.5,539645,26,1720,0,0,0
712,5769,1986,23856.91,117814,28,1900,0,0,0
714,2815,1991,36835.27,556017,26,2860,1,1,0
717,1050,1987,41267.01,507938,25,2280,0,1,0
718,3359,2004,86580.23,697214,45,2704,1,1,0
720,3762,1993,43773.69,506515,31,2973,1,1,0
721,4729,2004,43773.69,765048,45,1872,1,1,0
722,5725,1988,14750.44,75936,26,2080,0,0,0
730,4216,1990,16690.6,649456,25,2498,1,1,0
733,4611,2012,46823.84,960436,54,2860,1,1,0
734,4611,2008,46823.84,832161,50,2100,1,0,0
736,5611,2002,23036.15,242528,37,3760,1,0,0
737,4609,2012,152124.0,726777,52,2080,1,1,0
738,4802,1993,18113.25,483572,30,2080,0,1,0
740,657,1989,22873.5,480406,25,2080,0,0,0
747,2191,1996,30586.08,761042,38,2600,1,1,0
749,8661,1989,35190.01,101686,26,2080,1,0,0
750,3421,2010,96000.0,608344,48,2080,0,0,0
753,8907,1993,19622.69,83388,31,2080,1,0,0
754,3152,2000,116515.2,655741,41,2600,1,1,0
757,4565,2014,125291.3,672352,51,2340,0,0,0
759,2215,1991,24023.0,483367,30,2132,0,0,0
761,1327,1988,14750.44,520324,26,1616,0,1,0
762,1363,2002,151553.7,742441,44,2600,1,1,0
764,1039,2002,46072.31,607250,42,2080,0,0,0
771,3807,1986,37194.91,507906,25,2600,1,0,0
772,11917,1994,58849.99,683302,35,2197,1,1,0
775,223,1989,21114.0,235717,26,2120,1,0,0
778,4493,1989,40468.51,657897,31,2810,0,1,0
779,3278,1985,40534.57,121802,27,2352,0,0,0
781,8706,1989,14262.51,141479,25,2000,0,1,0
787,11977,1988,49782.73,189931,27,1464,1,1,0
789,7563,2008,126638.8,295278,43,1560,1,1,0
793,934,1994,35310.0,764280,37,2546,1,1,0
794,3505,1986,45725.74,592449,26,2940,0,0,0
795,892,1989,33430.51,532508,27,2370,0,0,0
797,2285,1993,37735.94,760649,36,1930,0,1,0
798,3487,2014,44220.47,672311,55,2080,0,1,0
800,3762,2000,40527.04,593760,38,2860,1,1,0
805,4247,2004,86580.23,587762,42,2600,1,1,0
806,11977,1994,55907.49,187927,33,2360,1,0,0
807,4671,1991,16212.32,504649,30,720,1,1,0
809,4439,1987,38387.91,830262,29,2125,0,1,0
812,6042,1994,50022.49,124716,31,4640,0,0,0
822,4407,2012,326578.3,790181,51,2600,1,0,0
827,9040,1998,26756.48,115704,34,1864,0,1,0
830,2977,2002,36372.88,476994,40,2600,1,0,0
833,6080,1986,12922.49,266256,26,2360,0,1,0
835,3134,1986,21868.83,763135,27,1976,0,0,0
836,3228,2002,72745.75,585401,40,2080,1,1,0
838,4371,1994,42666.24,574029,32,2495,0,1,0
839,8471,1986,42666.24,84346,27,2080,0,1,0
843,1229,2012,66487.75,727122,50,2080,1,1,0
845,4356,2012,47491.25,778990,54,3640,0,0,0
846,4356,2008,96245.46,748554,49,2080,0,0,0
848,3027,2002,30310.73,310705,43,2080,0,0,0
849,1901,2002,36372.88,902705,43,3356,1,1,0
851,8862,1996,70703.9,117845,37,2340,1,1,0
856,3062,1991,84881.27,734289,34,2080,1,1,0
858,6544,1986,51689.97,116502,27,2496,1,1,0
865,7430,1993,37735.94,433191,32,2080,0,1,0
867,3777,1992,46627.99,452254,32,2600,1,1,0
868,2842,2012,94982.49,1366708,55,2600,1,0,0
870,2999,1994,36781.25,565988,35,3093,1,0,0
871,906,2014,101338.6,831810,50,2600,0,0,0
872,4297,1994,64734.99,490966,33,3280,1,1,0
876,1315,2000,273810.8,585339,36,3120,1,1,0
878,7563,2004,121212.3,313059,39,2080,1,1,0
879,4932,1996,39622.88,705585,38,2600,1,1,0
880,2637,1994,58849.99,500695,34,2976,1,1,0
882,9516,2002,72745.75,79617,38,4160,0,1,0
884,11834,1996,41708.3,819751,37,2288,0,0,0
888,4043,1991,71748.7,587535,28,3310,1,1,0
889,4247,2014,6448.818,652599,52,620,1,0,0
891,2864,2002,25461.01,784925,44,2080,0,1,0
894,4939,1993,31698.19,604315,35,2200,1,1,0
896,7119,2012,326578.3,248698,48,3120,1,1,0
905,4297,1991,67264.41,474814,30,3324,1,1,0
906,8862,2000,48125.86,132322,41,2600,1,1,0
907,4609,2010,160000.0,643317,49,2392,1,1,0
910,5594,2002,67896.04,683063,42,3328,1,1,0
914,3637,1998,29432.13,539186,40,2080,0,0,0
915,7081,1992,18651.2,126057,29,2210,0,0,0
917,3555,2000,10131.76,668610,42,1600,0,1,0
920,4925,2002,61470.16,585992,41,2600,0,1,0
921,871,2010,60000.0,921340,45,2600,1,1,0
923,1843,1984,76740.9,762064,26,2080,1,1,0
924,3882,1992,59062.12,709719,34,2125,1,0,0
926,3700,1986,26640.21,137071,28,2112,1,0,0
934,6947,1996,9036.796999999999,272640,32,2496,1,0,0
939,3719,1994,17655.0,627996,37,1530,0,1,0
940,3719,1996,27805.53,633416,38,1880,0,1,0
941,2783,2002,27805.53,559944,40,3120,1,1,0
948,7576,2002,38797.73,131551,37,2080,1,1,0
950,8328,1994,13241.25,82593,33,2130,1,1,0
953,9,2002,60621.46,811222,38,2860,1,1,0
958,5539,2002,48497.17,233533,37,3360,1,1,0
959,7119,2014,161220.5,282339,51,825,1,1,0
965,4043,2012,326578.3,622561,50,5720,1,1,0
966,4043,1994,149557.0,569731,31,3516,1,1,0
967,1303,2014,109629.9,737578,52,2535,1,1,0
969,12545,1986,57654.2,80321,25,3640,1,1,0
970,10311,1993,25660.44,106019,31,1840,1,0,0
971,3700,1985,12160.37,135129,27,1035,1,0,0
973,5497,2000,27862.34,554093,40,2080,1,1,0
975,3777,1991,52850.61,446975,31,2516,1,1,0
976,3777,1993,52830.32,451333,33,2440,1,1,0
977,4026,2002,63046.32,656643,39,1960,0,1,0
979,4592,2008,51668.62,533054,46,3848,0,0,0
981,3798,2002,56984.17,512258,40,1540,0,1,0
983,10393,1984,20982.36,57656,26,1826,0,0,0
986,11929,2002,84870.05,809158,44,2496,0,1,0
992,1780,1993,36226.5,506762,30,3270,1,1,0
994,9457,1989,110560.0,59389,32,1910,0,0,0
997,3984,1992,140389.1,851843,32,3120,1,1,0
999,871,2008,70917.71,874960,43,3120,1,1,0
1001,5585,2002,47284.74,569268,39,2184,1,1,0
1002,1617,1989,35190.01,581727,29,2576,0,0,0
1004,8471,1985,30400.93,83272,26,2080,0,1,0
1006,3459,1989,42228.01,478058,26,2274,0,1,0
1007,3062,1992,89370.32,737000,35,2080,1,1,0
1009,3538,1992,55021.03,266079,35,2215,1,0,0
1010,8908,1990,28207.11,93936,30,3020,1,1,0
1015,7511,2002,24248.58,335676,45,2080,1,0,0
1017,9829,1986,23856.91,68885,25,2332,1,1,0
1019,8862,1987,40307.31,119562,28,2384,1,0,0
1020,1889,1994,24393.32,527242,32,3596,1,0,0
1025,4088,2008,311858.6,1019301,50,2080,1,1,0
1028,1374,1990,25035.89,547446,27,749,0,0,0
1033,5263,1993,39245.38,667851,35,2080,1,1,0
1039,8082,1992,40410.93,159886,35,1976,1,0,0
1040,1296,1989,8093.701999999999,491558,27,1400,0,1,0
1046,4724,2000,16464.11,566453,42,3586,0,0,0
1047,4137,1994,49367.79,567058,33,2465,1,0,0
1048,3878,2010,68000.0,768460,50,2600,1,0,0
1052,8627,1994,67677.49,291843,37,4960,1,1,0
1053,5440,2002,36372.88,553129,37,2948,1,1,0
1054,4813,1992,32639.59,512146,28,1980,1,1,0
1055,9747,1996,77855.48,111939,39,3579,1,0,0
1057,1062,2010,135000.0,974000,51,3120,1,0,0
1059,6134,1985,24320.74,125481,25,2080,0,1,0
1062,825,2000,78521.14,920846,42,2652,1,1,0
1064,9387,1992,48182.26,91696,29,2888,1,1,0
1071,7439,1998,61539.9,253114,35,2080,0,1,0
1072,4699,2002,103056.5,702879,41,2600,1,1,0
1073,5160,2012,56989.5,954686,54,2080,1,1,0
1074,4289,2014,341155.4,542337,52,2080,1,1,0
1077,4088,2006,302747.4,955641,49,2080,1,1,0
1078,3904,2002,50922.03,509949,40,520,1,0,0
1080,5725,1989,16715.25,67718,27,2080,0,0,0
1081,3907,1992,48182.26,470714,32,3306,1,1,0
1087,370,1993,60377.5,533393,33,2080,0,1,0
1091,5222,2000,43059.98,130620,37,2912,1,1,0
1092,58,2004,62337.77,692458,47,1924,0,1,0
1097,5702,1986,53678.04,582245,28,2500,0,0,0
1101,3682,1990,33381.2,560742,25,2115,0,1,0
1102,2684,1988,12906.63,829588,29,2421,1,1,0
1103,2724,2000,101317.6,602767,37,2915,1,1,0
1104,10182,1986,19880.76,130005,28,2288,0,1,0
1109,4088,1991,130494.5,835268,34,2540,1,1,0
1118,3456,1988,22125.66,474864,27,1740,0,0,0
1119,3877,1996,26693.31,570048,36,2080,0,1,0
1120,5095,2012,28494.75,674992,49,2080,1,1,0
1121,2295,1985,24320.74,671710,26,2000,0,0,0
1122,7183,2002,25461.01,216277,41,2080,0,0,0
1123,4297,1993,75471.88,479444,32,3380,1,1,0
1125,5102,2006,35704.4,758782,44,2080,1,0,0
1126,5665,1984,27277.07,757747,27,2480,1,0,0
1132,3984,1989,110560.0,883005,29,2717,1,0,0
1133,4318,1994,39723.75,108710,33,2538,1,0,0
1134,5600,1993,57358.63,532643,35,3354,0,1,0
1135,2809,1990,6676.2390000000005,473123,30,640,0,1,0
1137,146,1998,40134.72,597122,34,2860,1,1,0
1139,11834,1993,31698.19,777963,34,2896,0,0,0
1142,8908,1998,34783.42,103070,38,2808,1,0,0
1143,8542,1990,35050.25,68302,28,2967,0,1,0
1145,5953,1986,75942.22,193351,29,2600,0,0,0
1146,5092,2002,75942.22,702604,40,3120,1,0,0
1149,1122,1987,42226.71,160069,30,2080,1,1,0
1150,5092,1989,28152.01,615708,27,2840,1,0,0
1158,3021,1990,16022.97,525366,32,1711,0,1,0
1160,2999,1986,59642.27,576774,27,3235,1,0,0
1161,4881,2012,99731.62,861102,54,2600,1,1,0
1167,5201,1990,14854.63,483932,29,2135,0,0,0
1168,427,1987,43186.41,821625,29,1976,0,1,0
1169,4592,2010,60000.0,547078,48,1785,0,0,0
1171,6337,1991,30429.13,186999,33,2585,0,0,0
1172,5015,1987,19193.96,507208,26,2180,0,1,0
1176,1501,2010,80000.0,876795,47,2340,1,1,0
1178,7386,1991,30429.13,209243,29,960,1,0,0
1179,3134,1994,23540.0,773595,35,2032,0,0,0
1183,1014,2002,38797.73,722970,42,2704,1,1,0
1184,1986,1994,33838.75,481657,31,2080,0,0,0
1189,9,2014,73700.78,880133,51,2860,1,1,0
1190,9587,1986,21073.6,111938,26,1776,1,0,0
1193,883,2014,46062.99,806713,51,2080,0,0,0
1195,6391,1991,109118.6,175957,29,3000,1,0,0
1198,445,2002,52134.46,618603,37,2860,1,0,0
1199,5787,2002,48497.17,83256,40,2080,0,0,0
1201,7160,1992,20205.46,198946,29,2120,0,0,0
1205,6255,2002,24248.58,376722,38,2860,0,1,0
1206,21,1996,77160.34,675022,34,2640,0,1,0
1208,1368,1986,85723.84,515506,25,3640,1,0,0
1212,8908,1989,23929.21,90826,29,2788,1,1,0
1213,4569,1994,52964.99,454666,33,2360,1,1,0
1214,5091,1989,26392.51,621010,25,2096,0,0,0
1216,3196,1992,63724.92,769366,33,3314,1,0,0
1225,7851,2002,56984.17,201616,38,3120,0,1,0
1229,8471,1988,55666.12,85057,29,2080,0,1,0
1231,11858,1987,29174.82,200080,29,2080,0,0,0
1234,5833,1994,8091.874,74661,32,1880,0,1,0
1238,4981,2008,35458.86,116961,44,2600,0,1,0
1246,3499,2010,33632.2,1027159,53,1820,1,1,0
1248,4662,1990,45899.14,546297,27,2016,0,0,0
1252,2431,1992,326578.3,595182,33,2846,1,1,0
1253,8943,1998,120404.1,123889,39,3328,1,1,0
1254,9698,1986,40000.08,70275,27,2600,0,1,0
1256,1635,1992,29531.06,462659,29,2080,1,0,0
1258,4633,1986,43737.67,713536,26,3270,1,1,0
1261,8560,1992,29531.06,264816,28,2080,1,0,0
1262,4469,1987,63340.06,475130,26,2080,0,1,0
1264,6287,1988,22125.66,81642,26,2080,1,0,0
1268,5209,1998,13613.03,532423,34,920,0,1,0
1269,8621,2008,15196.65,227793,50,1560,1,1,0
1271,6996,1994,76504.99,164664,31,2515,1,0,0
1275,2678,1987,21086.48,117082,25,2080,0,0,0
1277,4781,1990,10515.08,615687,32,1894,1,1,0
1278,7134,1990,7010.0509999999995,168876,30,1788,1,0,0
1279,6708,2004,155844.4,189368,40,2756,0,1,0
1281,5335,1985,36481.12,627763,25,2830,1,1,0
1282,506,1990,33381.2,509076,29,2080,0,0,0
1283,5493,1994,22068.75,505509,34,2070,1,1,0
1285,2957,2002,54559.32,575184,39,3120,1,1,0
1286,4356,2010,80000.0,909890,51,2860,0,0,0
1287,5368,1986,33797.29,543597,25,2600,1,1,0
1291,6739,2004,46176.13,108567,41,2600,1,1,0
1295,3247,2002,121242.9,626357,39,3640,1,1,0
1297,5411,2002,60621.46,553129,38,3120,1,1,0
1303,3595,2014,64488.18,729498,54,1850,1,1,0
1304,705,1984,39866.49,629487,25,2496,1,0,0
1309,2119,1998,38796.89,618316,40,2080,0,1,0
1310,2688,1986,17892.68,178555,27,3860,1,0,0
1315,6455,1994,13241.25,151049,32,1757,0,1,0
1316,6455,1992,17096.93,154826,30,1810,0,1,0
1317,7959,1993,27471.76,69921,30,2430,0,0,0
1319,3637,2000,27862.34,600784,42,2080,0,0,0
1320,7165,2004,27862.34,478459,40,4680,1,0,0
1324,1118,1991,29308.06,99364,28,680,0,1,0
1331,1790,2010,22000.0,712792,48,1400,1,1,0
1332,752,1987,67178.85,154606,29,3745,0,1,0
1336,2007,2012,66487.75,632474,50,1100,1,1,0
1338,2207,2010,100000.0,638114,46,3120,1,0,0
1339,883,2004,34632.09,730130,40,2080,0,0,0
1341,1515,2014,156614.2,826625,53,2340,1,1,0
1345,7207,1985,8106.915,153468,25,1556,0,1,0
1348,2964,2006,54097.58,679227,45,2080,0,1,0
1349,6880,1992,31085.33,147981,33,2120,0,0,0
1356,9706,1986,45725.74,109160,28,2080,1,1,0
1357,1607,1987,17274.56,565491,29,1816,0,1,0
1359,862,1989,21114.0,619691,30,2320,0,1,0
1360,7384,2010,21114.0,238460,48,2900,1,1,0
1363,11785,1992,31085.33,122326,30,1864,0,1,0
1364,2191,1992,37302.39,781785,34,2600,1,1,0
1366,3295,1994,47079.99,522219,31,2040,0,1,0
1368,2949,1986,37773.44,658210,27,2256,0,1,0
1375,1641,1984,50147.85,130750,25,2196,1,1,0
1376,6134,1986,27833.06,125879,26,2352,0,1,0
1377,6120,2002,21823.73,129706,39,1386,0,0,0
1380,3637,1996,48659.68,564956,38,2980,0,0,0
1381,5095,2014,22110.23,695536,51,2080,1,1,0
1385,213,1989,41348.26,468047,26,2340,1,0,0
1387,1229,2004,67417.15,706110,42,2600,1,1,0
1388,6738,2000,43059.98,111467,38,2650,0,1,0
1397,4944,1994,51493.74,825573,36,3674,1,1,0
1400,5364,2002,24248.58,498700,39,2400,1,1,0
1405,3762,1989,29911.51,502041,27,2296,1,1,0
1407,5953,1985,20267.29,187492,28,2726,0,0,0
1410,3605,1991,38436.8,604434,33,2080,0,1,0
1411,1738,1985,15200.46,563540,26,920,0,0,0
1413,5833,1996,34756.91,74342,33,2080,0,1,0
1416,12545,1988,53470.34,80496,27,2340,1,1,0
1424,12103,1989,31671.01,150111,27,2080,1,1,0
1425,2047,2004,56565.75,950311,47,2580,1,0,0
1431,1641,1986,50695.93,141841,27,2288,1,1,0
1450,2167,1987,9596.979,573850,25,960,0,0,0
1452,1571,1989,35190.01,520405,26,1948,0,1,0
1453,5371,2010,35190.01,626543,50,1970,1,1,0
1454,11765,1989,25160.86,230096,25,2080,0,0,0
1457,2232,2002,48497.17,639454,37,2600,0,1,0
1459,2815,1994,31631.87,553291,29,2600,1,1,0
1460,5665,1986,23856.91,778548,29,2490,1,0,0
1462,3244,2002,24248.58,800489,38,2600,0,1,0
1463,6093,2002,42435.02,221693,38,2820,1,1,0
1465,888,1992,51290.79,842014,34,2968,1,1,0
1467,21,1990,50071.79,652259,29,2850,0,0,0
1468,8225,1994,54436.24,106551,33,2632,1,1,0
1483,7087,1987,19193.96,105181,26,1946,1,0,0
1484,6325,1984,26018.13,109485,26,2080,1,0,0
1486,547,1989,38709.01,933977,32,2690,1,1,0
1491,4932,1994,33838.75,670742,36,3120,1,1,0
1492,4603,1994,82389.98,565300,33,2612,1,1,0
1493,11917,1993,58868.07,667686,34,2236,1,1,0
1494,4954,1996,47269.4,549645,33,2080,0,1,0
1495,2400,1991,30429.13,485699,28,2080,0,0,0
1498,7707,1984,25178.84,94635,25,2868,1,0,0
1500,9348,1994,10298.75,93405,36,2680,1,1,0
1505,12130,1998,26756.48,174954,36,2340,0,1,0
1506,4569,1987,46065.5,152758,26,2080,1,1,0
1507,5255,1990,20028.72,479114,30,2080,0,1,0
1508,4603,1988,46095.12,562715,27,2494,1,0,0
1514,58,2006,60048.31,715561,49,1768,0,1,0
1515,4603,1992,85484.65,553160,31,2496,1,1,0
1516,3249,1987,19193.96,602916,25,1976,0,0,0
1517,8908,1986,35785.36,91003,26,3048,1,1,0
1518,9884,2012,26595.1,95103,53,2080,1,1,0
1527,5405,2002,54559.32,485511,40,4160,1,1,0
1529,2119,1996,38927.74,647868,38,2080,0,1,0
1530,5263,1986,33797.29,154968,28,2144,1,1,0
1531,2964,2010,100000.0,687672,49,2080,0,1,0
1532,7475,1990,41726.49,181751,28,2739,0,1,0
1533,5381,2002,46072.31,597048,38,2080,0,0,0
