,person,year,labinc,wt,age,hours,male,married,pp
53975,5167,1990,80114.87,580515,30,2546,1,1,0
53976,7145,2004,34632.09,349633,41,2080,1,1,1
53977,8749,2000,52493.92,170475,43,2912,1,1,1
53978,5607,2012,24695.45,630896,49,2080,1,1,0
53979,3888,2004,78499.41,588947,41,2640,1,1,0
53980,4314,2006,32458.55,253760,41,2340,1,1,0
53981,11790,1988,20281.85,455485,26,1540,1,1,0
53982,8973,2004,20281.85,164299,40,3640,1,0,0
53983,7899,2004,32900.49,117515,43,2080,1,0,0
53984,10461,1985,7093.55,210622,26,690,1,1,0
53985,1280,1987,34549.13,574752,26,2000,1,0,0
53986,3050,2004,69264.19,819950,44,3120,1,1,1
53987,3050,2008,52681.73,792194,48,2340,1,1,1
53988,9314,1985,20267.29,150668,26,2170,1,0,0
53989,4501,2000,44326.45,558509,35,2110,1,1,1
53990,3954,1989,28152.01,187486,30,2280,1,0,0
53991,7547,1990,16690.6,220816,28,2776,1,1,0
53992,4312,1998,16053.89,187080,37,1760,1,0,0
53993,6927,1988,47938.92,120439,26,2058,1,1,0
53994,484,1994,14712.5,611007,33,1690,1,0,1
53995,5087,2004,13852.84,254480,43,1720,1,0,0
53996,4519,2010,56000.0,557102,48,2080,1,1,0
53997,1316,1987,42226.71,562301,25,2155,1,1,0
53998,12008,1996,67428.41,596637,36,2600,1,1,0
53999,990,2014,45141.73,697811,55,2223,1,1,0
54000,5501,2000,27862.34,547567,37,2080,1,0,0
54001,3847,2012,59838.97,855811,53,2080,1,1,0
54002,4558,1988,36876.09,192382,29,1830,1,0,0
54003,5823,2008,19249.09,238404,47,2080,1,0,0
54004,5132,2006,28130.74,723482,46,3120,1,0,0
54005,3595,1993,54339.75,531677,32,1860,1,0,0
54006,4507,1993,54339.75,426298,29,2570,1,0,0
54007,4326,2010,17400.0,811870,46,1040,0,1,0
54008,6015,2008,58760.39,265087,47,585,0,0,1
54009,5607,2010,27000.0,634047,46,2080,1,1,0
54010,3999,1993,83019.07,589432,29,4056,1,1,0
54011,4501,2004,34632.09,595489,40,1040,1,1,1
54012,3553,1991,14567.55,473423,29,2374,1,0,0
54013,4969,1993,22641.56,119065,31,2080,1,0,1
54014,5825,1985,31008.95,188656,27,2000,1,1,0
54015,4913,1993,24151.0,487536,29,1600,1,1,0
54016,4498,2006,42196.11,584947,43,2080,1,0,1
54017,4498,1992,37302.39,547489,29,750,1,0,0
54018,1618,2008,37302.39,713439,47,2285,1,1,0
54019,4497,2006,37868.3,522241,44,2107,1,1,0
54020,4497,2004,53102.55,538137,42,1664,1,0,0
54021,4032,2012,14247.37,714729,51,1520,1,1,0
54022,4731,1988,22125.66,660102,29,2040,1,0,0
54023,6008,2006,16229.27,262850,42,2080,1,0,1
54024,5929,2004,13852.84,154940,43,3440,1,0,0
54025,12305,1994,72826.87,74994,33,2955,1,0,1
54026,6406,1992,18651.2,161254,31,2080,1,0,1
54027,3569,2012,50340.72,653674,49,2080,1,0,0
54028,8644,2000,50340.72,119588,41,2340,1,0,0
54029,4104,1987,23032.75,532776,27,2036,1,1,0
54030,2676,2010,56000.0,146873,51,3840,1,1,0
54031,10523,1991,43241.4,109604,32,1520,1,1,0
54032,6431,2012,12347.72,326374,55,2091,1,0,0
54033,7728,1988,27657.07,102213,29,2200,1,1,0
54034,5554,2010,50000.0,642390,46,688,1,0,1
54035,6972,1990,20028.72,203830,28,1960,1,1,1
54036,156,1986,20028.72,720960,26,3380,1,0,0
54037,7868,1992,10879.86,91427,31,3025,1,0,0
54038,2318,2008,25327.75,724875,48,2080,1,0,0
54039,3231,1998,24886.2,615436,34,2080,0,1,0
54040,4467,2000,40527.04,594560,36,3705,1,0,0
54041,410,2000,34827.93,573957,39,2340,1,1,0
54042,1393,1984,46161.2,163986,25,1488,1,1,0
54043,5714,2012,39892.65,693326,52,2080,1,1,0
54044,8394,1994,22068.75,72100,31,2870,1,1,0
54045,5879,2010,60000.0,168868,51,2080,1,0,1
54046,2216,2004,62337.77,501304,44,1440,1,1,1
54047,2587,2004,34632.09,598719,43,2080,1,1,0
54048,7857,1993,36226.5,121917,29,1440,1,0,0
54049,583,1988,51626.53,1150273,30,2450,1,0,0
54050,1537,1990,11683.42,120200,27,2120,1,0,0
54051,1970,2012,37993.0,613630,50,2540,1,0,0
54052,4498,2004,48484.93,595489,41,3080,1,0,1
54053,5007,1994,41194.99,842018,36,1008,1,0,0
54054,7276,2012,58889.15,223938,49,2080,0,0,0
54055,3103,1992,54399.32,769273,29,1920,1,1,1
54056,2658,2006,8655.612,186706,44,1664,1,0,0
54057,5094,2000,6332.35,823689,41,1270,1,0,0
54058,4453,1985,79830.81,831789,28,2360,1,1,0
54059,11880,2000,50658.8,566191,36,1880,1,1,0
54060,5094,2014,9212.598,996612,55,1300,1,0,0
54061,6463,1990,11683.42,75199,29,1440,1,0,0
54062,3082,1990,20028.72,711579,25,2000,1,1,0
54063,7190,2004,69264.19,222801,43,3040,1,1,0
54064,2317,1990,75107.69,508698,29,1711,0,1,0
54065,2216,2010,90000.0,463844,49,2496,1,1,1
54066,3474,1993,152374.7,448538,31,2080,1,1,1
54067,10404,1988,36876.09,126272,28,1760,1,1,0
54068,7454,1987,61420.66,151271,29,2530,1,0,0
54069,5940,1988,105325.5,106953,25,2000,1,0,0
54070,3801,1996,26415.25,699126,38,2080,1,1,0
54071,1545,1994,14712.5,825049,34,1560,1,0,0
54072,9128,1988,18438.05,90301,29,2080,1,1,0
54073,10067,2010,63000.0,99377,49,2288,1,1,1
54074,2697,1996,41708.3,104964,32,2392,1,1,0
54075,8743,1985,54721.67,429158,26,3117,1,1,0
54076,5075,1998,32107.77,311219,41,2340,1,0,0
54077,3539,2014,46062.99,195165,52,1820,1,0,0
54078,1526,1993,36226.5,881054,35,2080,1,0,0
54079,4661,1994,41194.99,644560,32,1360,1,1,1
54080,4041,1998,20067.36,695241,41,2080,0,1,0
54081,5943,2010,16000.0,195869,48,1160,1,1,1
54082,3050,2010,52000.0,860350,50,2080,1,1,1
54083,5167,2008,70917.71,729147,47,2496,1,1,1
54084,8523,1987,28790.94,70610,27,1820,1,0,0
54085,9216,1992,28790.94,93757,28,1056,1,1,1
54086,6352,2012,19946.32,102757,49,3120,1,0,0
54087,9276,2010,29000.0,105453,49,2080,1,1,1
54088,10319,1984,5665.238,184254,26,1656,1,1,0
54089,9936,2000,69655.85,124560,41,2544,1,1,1
54090,2765,2000,75988.2,569751,37,2080,1,1,1
54091,10204,2008,7294.393,109545,47,882,1,0,0
54092,8394,2008,15196.65,83387,45,2548,1,0,0
54093,2261,1996,32532.47,595071,32,2080,1,1,1
54094,5691,1989,19354.5,616400,30,1950,1,0,0
54095,1910,1994,10445.87,553398,33,2653,1,0,0
54096,1417,1994,10445.87,477454,30,1304,1,1,0
54097,4403,1993,31698.19,796108,34,2365,1,1,0
54098,4403,1990,33381.2,844818,31,2555,1,0,0
54099,4656,1987,113987.2,827171,29,3216,1,1,0
54100,4377,1986,85723.84,665826,26,1720,1,1,0
54101,1970,1991,32030.67,510464,28,3110,1,0,0
54102,5167,1991,82318.82,575218,31,2276,1,1,0
54103,3611,2004,10389.63,645884,44,1196,0,1,1
54104,4743,1984,10389.63,655079,25,1680,1,1,0
54105,6785,2004,10389.63,124510,44,2080,1,1,1
54106,3246,1986,31809.21,581818,25,2385,1,1,0
54107,4394,1991,32030.67,615986,30,2000,1,0,1
54108,17,1991,19218.4,1018132,34,1084,1,0,0
54109,1424,1989,31671.01,667637,31,2422,1,1,0
54110,4903,1987,31766.0,571900,28,2120,1,1,0
54111,9114,1998,13378.24,107324,34,3120,1,1,0
54112,4403,1992,29531.06,778615,33,1310,1,1,0
54113,3104,1992,6217.065,641772,27,984,1,0,1
54114,6927,1989,58063.51,119992,27,2240,1,1,0
54115,5714,2008,62812.83,515298,47,3640,1,1,0
54116,5929,1990,11683.42,156336,28,1560,1,0,0
54117,5402,1998,60202.07,652773,39,2600,1,1,0
54118,7697,1998,54850.78,189321,36,2496,1,1,0
54119,8880,1987,74856.44,114138,28,2080,1,1,0
54120,3232,1988,33188.48,661174,31,2080,1,1,0
54121,274,1993,45283.13,422924,32,2831,1,1,0
54122,9088,1984,29459.24,107631,25,2320,1,1,0
54123,4607,1992,49736.52,911921,33,2080,1,1,0
54124,4370,2014,34086.61,757814,54,2080,1,0,1
54125,4904,2008,61799.72,484725,45,1800,1,0,0
54126,308,1994,30896.25,768687,33,2735,1,1,0
54127,11887,2008,40524.41,785930,48,2080,1,1,0
54128,5033,1989,58063.51,576109,29,2080,1,1,1
54129,2477,2008,40524.41,582697,43,2080,1,1,0
54130,6680,1991,40524.41,80609,29,2040,1,1,1
54131,700,2000,15197.64,538620,38,2080,1,0,0
54132,8386,1992,10879.86,97834,34,4032,1,0,0
54133,4519,1988,29500.88,434777,26,2080,1,1,0
54134,4738,2006,81146.37,926578,48,4488,1,1,0
54135,3055,2008,21275.31,541919,44,2080,1,1,1
54136,8201,2004,18470.45,167295,42,2600,1,1,0
54137,4646,1991,30429.13,562371,31,2085,1,0,0
54138,3473,1989,110560.0,444576,27,2764,1,1,1
54139,3569,2014,56196.84,673569,51,2080,1,0,1
54140,7867,1988,14750.44,125286,31,2155,1,1,0
54141,1903,1988,33188.48,739463,30,2080,1,1,1
54142,10004,1991,64061.34,100234,27,2340,1,0,1
54143,8805,1987,38387.91,68347,26,2080,1,1,0
54144,3116,1987,65259.46,892902,30,1960,1,1,0
54145,4324,1996,65259.46,149397,33,2900,1,1,0
54146,1333,1994,65259.46,749423,34,968,1,0,0
54147,7062,1986,27833.06,78477,26,2282,1,1,0
54148,4607,1991,57655.2,881746,32,2080,1,1,0
54149,7857,1989,15835.5,118234,25,1376,1,0,0
54150,985,1988,42407.51,170193,29,1520,1,1,0
54151,637,1998,42810.36,564384,34,2652,1,1,1
54152,8682,1989,26392.51,194924,28,2210,1,0,0
54153,6908,2012,40842.47,362778,51,1160,1,1,1
54154,1717,1993,63396.38,160587,30,2110,1,1,1
54155,318,1993,33207.63,609564,30,2400,1,0,0
54156,10523,1988,36876.09,109825,29,2080,1,1,0
54157,8959,2010,35000.0,109715,49,1840,1,1,0
54158,8040,2004,306993.9,384096,40,3120,1,1,0
54159,4335,2006,72490.76,734685,46,2080,1,1,0
54160,5109,2014,13818.9,686835,52,4264,1,0,0
54161,2777,1991,73926.78,510828,31,2135,1,0,0
54162,4752,2008,43968.98,669576,44,2080,1,0,1
54163,8544,1985,25879.3,90714,25,2168,1,1,0
54164,970,1986,32206.83,508238,26,2164,1,0,0
54165,8810,1991,39077.42,70859,28,2860,1,1,0
54166,5278,2004,57720.16,588282,40,1335,1,1,0
54167,1417,2004,24242.47,622485,40,2152,1,1,1
54168,4330,2000,48125.86,529692,38,2080,1,1,0
54169,135,1993,49811.44,551976,28,2080,1,1,1
54170,1307,2008,49811.44,782201,49,1560,1,0,0
54171,4370,1992,15542.66,553442,32,2005,1,0,0
54172,4326,2004,16161.64,786073,40,1040,0,1,0
54173,2765,2004,78499.41,633544,41,2080,1,1,0
54174,5823,1994,14712.5,201566,33,2280,1,0,0
54175,7631,1987,18491.46,74576,27,1600,1,0,1
54176,1413,1994,22068.75,143027,36,2500,1,1,0
54177,4497,2012,20896.15,537077,50,784,1,0,0
54178,1537,1992,38856.66,116826,29,2430,1,0,0
54179,2674,2010,22000.0,133462,49,2600,1,0,0
54180,968,1990,50071.79,529108,29,2924,1,0,0
54181,8775,1987,40307.31,339546,27,3248,1,0,0
54182,4314,2012,85484.24,261413,47,1976,1,1,0
54183,8689,1996,34756.91,191121,35,2480,1,1,0
54184,9030,1998,28094.3,139279,39,840,1,0,0
54185,11231,2014,9212.598,313336,55,2080,1,0,0
54186,4468,1990,50071.79,660913,32,2779,1,0,0
54187,5146,2000,50658.8,581489,37,2860,1,1,1
54188,4501,1992,24868.26,456747,27,4200,1,0,1
54189,4370,2006,34622.45,699361,45,2080,1,0,0
54190,4307,1993,30188.75,511884,32,2545,1,0,1
54191,135,2014,73700.78,734467,50,2080,1,1,1
54192,1307,1992,12434.13,647329,33,1960,1,0,0
54193,4856,1992,46627.99,403310,29,2080,1,1,1
54194,3845,1989,21114.0,583237,29,2628,1,1,1
54195,4940,1993,6943.4130000000005,685585,34,1320,1,1,0
54196,12039,1989,19354.5,137483,28,1440,1,0,0
54197,701,1987,5758.188,531452,27,1502,1,0,1
54198,2384,2004,5758.188,131695,40,1640,1,0,0
54199,4032,2006,37868.3,751555,44,2080,1,1,1
54200,1706,2000,37868.3,1111190,40,3120,1,0,0
54201,4913,1998,72242.49,517353,33,3147,1,1,0
54202,4680,1992,24868.26,510610,31,3089,1,0,1
54203,8959,2008,45589.96,111437,47,3120,1,1,0
54204,3050,2006,64917.09,791080,46,2340,1,1,1
54205,10115,1996,34756.91,104952,34,2970,1,0,0
54206,1526,1998,53512.96,972758,40,1960,1,0,0
54207,4914,1989,56304.01,155658,29,2080,1,1,0
54208,4913,2014,73700.78,623534,50,3640,1,1,0
54209,9212,1985,14187.1,111190,27,1160,1,0,0
54210,2852,1994,20597.5,819401,36,2975,1,0,1
54211,2020,1991,23062.08,703656,27,1885,1,1,1
54212,36,2014,25795.27,775079,52,2340,1,0,0
54213,2650,1998,13378.24,151028,36,1990,1,1,0
54214,844,2000,13378.24,683899,37,1040,1,0,0
54215,310,2006,75736.61,857242,45,2080,1,1,0
54216,2820,1996,36147.19,480841,33,5136,1,1,0
54217,4914,1991,28827.6,700772,31,2080,1,1,0
54218,5603,2008,37485.07,461531,47,1650,1,1,0
54219,4330,1990,38388.37,456465,28,2080,1,1,0
54220,323,1986,55666.12,755284,26,2408,1,1,0
54221,714,2010,10000.0,785917,45,1960,1,0,0
54222,4278,1988,45541.98,614510,29,2600,1,1,0
54223,4498,2012,37993.0,580128,49,3328,1,0,0
54224,9988,2008,20262.2,110933,48,2080,1,0,0
54225,2766,2010,20000.0,619581,47,1290,1,0,0
54226,2766,2012,37993.0,652397,50,2000,1,0,0
54227,4269,1989,28152.01,108322,29,2080,1,1,1
54228,4269,1987,32629.73,114100,27,2080,1,1,1
54229,2508,1985,46614.76,736922,26,2080,1,1,0
54230,5766,1990,6676.2390000000005,238085,26,2304,0,1,0
54231,5227,1986,35785.36,592748,29,2070,1,1,1
54232,2522,1985,53505.64,697723,25,2320,1,1,1
54233,12008,1998,76255.96,623709,37,2860,1,1,0
54234,7505,2012,9498.25,245488,50,2000,1,0,0
54235,9215,2006,54097.58,110746,44,1950,1,0,0
54236,5366,2006,37868.3,725199,44,2600,1,1,0
54237,10540,2000,27583.72,120190,38,2700,1,0,0
54238,6112,1994,27218.12,196205,32,1638,1,0,1
54239,4983,1994,33838.75,642261,30,2080,1,1,0
54240,12404,1990,11683.42,227199,25,1015,1,0,0
54241,353,1992,31085.33,672971,33,2080,1,0,1
54242,4656,1994,102987.5,861675,36,2080,1,1,0
54243,2568,1992,41694.75,685819,35,2340,1,0,0
54244,4166,2006,10819.52,834884,46,1032,1,0,0
54245,11806,1996,58391.61,545939,31,3055,1,1,0
54246,9030,2012,20896.15,149436,53,2080,1,1,1
54247,12039,1992,30852.19,432726,31,2080,1,0,0
54248,8297,1998,23010.57,120689,39,2080,1,0,0
54249,8765,1988,25813.27,94273,27,2080,1,1,0
54250,2209,1993,55849.19,151530,30,1640,1,1,0
54251,9850,2004,46176.13,101295,44,1800,1,1,1
54252,3327,1990,36719.31,205906,32,2080,1,0,0
54253,3425,1993,49811.44,587235,29,2080,1,0,1
54254,1611,1993,13132.11,551379,29,1460,1,1,1
54255,4237,2000,37994.1,589267,38,1575,1,0,0
54256,8585,1989,35190.01,62038,27,2599,1,1,1
54257,9076,2000,15197.64,109910,36,2080,1,0,1
54258,6903,1990,49237.26,488667,32,2080,1,1,0
54259,1260,1991,38436.8,695331,31,1495,1,0,1
54260,7699,2000,25234.42,111214,41,2340,1,0,1
54261,8525,1989,17595.0,69324,26,1930,1,0,0
54262,11921,1984,17595.0,627868,25,2240,1,0,0
54263,4104,1989,21114.0,531892,28,2080,1,1,0
54264,2730,1994,47079.99,571804,34,2134,0,1,0
54265,3494,2012,47491.25,1065877,55,2080,1,1,0
54266,2830,1988,23969.46,588951,25,1920,1,1,0
54267,10180,1994,7356.249,74920,30,2036,1,0,0
54268,2587,2006,27589.77,619119,45,2080,1,1,0
54269,9198,1986,13916.53,133600,29,2150,1,0,0
54270,5031,2006,31506.43,658014,42,2080,1,1,0
54271,2772,1989,43987.51,156732,25,2255,1,1,0
54272,4610,1992,15542.66,461067,30,1624,1,0,1
54273,6530,1988,33188.48,64763,25,2080,1,1,0
54274,3693,2008,25327.75,899243,45,1600,1,1,0
54275,2774,1989,40468.51,665155,32,2080,1,1,0
54276,3881,2010,40468.51,520008,48,3440,1,0,0
54277,10067,1996,34756.91,85153,35,2740,1,1,1
54278,6899,2006,8439.223,366360,46,2080,1,1,0
54279,2389,1990,30043.07,632580,29,2080,1,1,0
54280,1002,2006,30043.07,169952,43,1120,1,0,0
54281,4467,1994,30043.07,542288,30,640,1,0,1
54282,1873,2008,21275.31,718075,44,2080,1,0,0
54283,8749,2010,23940.0,177253,52,1960,1,1,1
54284,5130,2008,51668.62,628828,46,3224,1,0,1
54285,5031,1998,22743.01,581171,34,2236,1,1,1
54286,7044,1988,44251.31,136578,30,2290,1,1,1
54287,1371,2012,44251.31,666151,52,2080,1,1,1
54288,2595,1996,9731.936,660633,36,2080,1,1,0
54289,8224,1985,16213.83,117520,27,1720,1,0,0
54290,10004,2004,75036.2,114931,40,2080,1,0,0
54291,2774,1991,41639.87,678755,34,2080,1,1,0
54292,1473,2006,41639.87,844541,45,4680,1,1,1
54293,2765,2006,77900.52,623882,43,2080,1,1,0
54294,7070,2014,44220.47,152202,53,3120,1,0,0
54295,7805,1994,38252.5,157542,35,2600,1,0,1
54296,9215,2008,50655.51,112642,47,2080,1,0,1
54297,9030,2008,21275.31,141367,48,2080,1,1,1
54298,4025,1988,22125.66,505986,25,990,1,0,0
54299,11801,1998,17391.71,190729,34,2120,1,1,0
54300,5132,2004,12698.43,699643,44,1400,1,0,0
54301,4313,2006,12698.43,195260,42,2496,1,0,0
54302,12212,1990,73438.63,200418,32,2080,1,1,1
54303,8106,1991,40038.34,111643,34,2125,1,0,0
54304,4183,1992,10879.86,161765,34,2080,1,1,0
54305,2830,2004,27705.68,709418,41,2080,1,0,0
54306,7465,2008,30393.3,274750,46,2080,1,1,1
54307,8894,2006,24884.89,130903,42,2080,1,1,0
54308,5133,2010,24884.89,697230,49,1320,1,0,0
54309,7946,2012,28494.75,119650,53,2080,1,1,1
54310,10068,1996,62562.44,119895,33,4160,1,1,1
54311,350,2000,64589.97,490243,38,2080,1,1,1
54312,2755,1989,35190.01,546014,27,2310,1,1,1
54313,2653,2006,21639.03,134245,46,2080,1,1,0
54314,8026,1987,61420.66,164338,25,2120,1,1,0
54315,1061,1993,57358.63,709480,35,2080,1,0,0
54316,2716,1986,13916.53,152680,25,1720,1,0,1
54317,6680,1993,13916.53,82995,31,675,1,1,1
54318,2890,1991,12812.27,133148,28,2080,1,1,0
54319,4985,2008,8104.880999999999,645774,45,720,1,0,0
54320,4498,1996,37537.46,530899,33,2080,1,0,0
54321,8396,1991,25624.54,84514,29,2080,1,1,0
54322,1744,1989,59823.01,768926,28,1448,1,0,0
54323,2777,2006,62753.19,653136,46,3640,1,0,0
54324,4313,2014,18425.2,198919,51,1820,1,0,0
54325,3575,1996,53525.64,737582,38,2080,1,1,1
54326,2316,1989,17517.59,478560,25,1696,1,1,0
54327,806,2008,48629.29,799802,46,1560,1,0,0
54328,6443,1998,37459.07,332410,41,2756,1,1,0
54329,5554,1988,34110.39,517799,25,2684,1,0,1
54330,412,1996,44488.85,566984,31,3120,1,1,1
54331,4156,1989,15835.5,442592,26,1130,1,1,1
54332,8647,1989,16820.82,124192,29,2160,1,0,1
54333,5979,2006,19475.13,273022,44,1560,1,1,0
54334,12493,1989,38709.01,91252,26,2370,1,0,0
54335,4601,1989,36949.51,711868,32,1448,1,1,0
54336,4062,1993,69776.77,580305,30,1924,1,1,1
54337,3194,1986,31809.21,654250,25,2250,1,0,0
54338,1179,2010,10000.0,834132,47,1040,0,1,0
54339,4242,1990,40057.43,455506,28,2215,1,1,0
54340,1611,1992,23314.0,555078,28,2080,1,1,1
54341,8676,2008,41537.52,105234,48,2860,1,1,1
54342,7859,1986,9940.379,99757,27,1329,1,0,1
54343,6785,2008,9940.379,120865,47,2080,1,1,1
54344,253,1990,12591.39,646440,26,1400,1,0,0
54345,1618,1990,30043.07,609737,28,1985,1,0,0
54346,5940,1989,110560.0,109733,26,2080,1,1,0
54347,2977,1994,39723.75,396266,32,2480,1,0,1
54348,4468,1991,59256.74,648611,32,2176,1,0,0
54349,2888,1994,149557.0,974098,31,2690,1,1,1
54350,410,2010,21000.0,623987,49,1712,1,1,0
54351,5075,1989,21114.0,281413,32,2210,1,0,0
54352,10403,1990,46733.67,134714,31,1680,1,1,0
54353,5960,2008,15196.65,117871,45,2080,1,1,1
54354,9856,1990,63424.27,98141,32,2120,1,0,0
54355,1061,1992,55953.59,737765,34,2080,1,0,0
54356,3200,1986,28151.15,762984,27,2148,1,0,0
54357,6911,1996,13902.76,397035,31,1330,1,0,0
54358,8040,2012,104480.7,374544,49,3120,1,1,0
54359,10027,2008,45589.96,97003,46,2350,1,1,0
54360,8817,1989,10205.1,123602,25,1600,1,1,0
54361,8609,1996,16683.32,313684,39,3060,1,0,0
54362,3973,1992,37302.39,717575,32,2080,1,0,1
54363,9197,1990,17525.13,92766,31,1570,1,0,0
54364,4235,1998,53512.96,826607,39,4940,1,1,0
54365,4558,1989,52785.01,194923,30,2160,1,0,0
54366,4905,1988,11062.83,138569,27,1700,1,1,0
54367,4370,2000,43059.98,619946,40,2288,1,0,0
54368,9170,1990,40057.43,92255,31,2600,1,1,0
54369,990,1987,32629.73,519650,27,2340,1,1,0
54370,1611,1990,28374.01,536507,26,1680,1,1,0
54371,4196,2010,26000.0,308119,51,2080,1,1,1
54372,4937,1990,13352.48,120474,27,1360,1,0,0
54373,5629,2012,17096.85,236619,48,2080,1,0,0
54374,3833,1998,26756.48,538469,33,2680,1,0,1
54375,10067,2000,37994.1,90313,39,2496,1,1,1
54376,970,1988,51442.15,513772,28,2065,1,1,0
54377,3632,1991,22421.47,456308,29,2000,1,0,1
54378,6562,1986,33797.29,98214,28,2460,1,1,0
54379,5094,2012,11397.9,999681,54,2236,1,0,0
54380,4111,2012,18996.5,679462,48,2080,1,1,0
54381,2676,2006,29212.69,145768,46,2579,1,1,1
54382,3372,1987,53743.08,675722,29,1944,1,0,0
54383,9003,1989,61582.51,94953,26,2336,1,1,0
54384,8233,2014,46062.99,168858,50,640,1,0,0
54385,4104,2012,35143.52,690602,53,2080,1,1,1
54386,4104,2004,41558.52,731720,43,2080,1,1,1
54387,4104,1996,31281.22,568650,36,2080,1,1,0
54388,1417,1992,12434.13,477454,28,1232,1,1,0
54389,10555,1993,12434.13,103177,31,2078,1,0,0
54390,1493,2006,302747.4,792595,42,1300,0,1,0
54391,4101,1994,11034.37,373797,34,870,1,1,0
54392,4563,1989,40468.51,657663,27,2320,1,1,0
54393,5146,2008,62812.83,618005,45,1560,1,1,0
54394,5771,1989,70380.02,123773,27,2080,1,0,0
54395,1419,2000,27862.34,144682,39,2000,0,0,0
54396,11754,2008,60786.61,1009275,50,2080,1,1,0
54397,11788,1993,30188.75,436672,31,2080,1,1,0
54398,135,1994,50022.49,538698,30,1760,1,1,1
54399,1371,2014,50022.49,678397,54,2600,1,1,1
54400,8865,1990,33381.2,93453,28,840,1,0,0
54401,782,1992,42742.32,121976,34,1760,1,1,1
54402,10404,1986,33797.29,124224,26,2282,1,0,0
54403,7136,1985,26752.82,199999,25,2045,1,0,0
54404,470,2014,27637.79,659034,52,2184,1,0,0
54405,1107,1987,39923.43,1158407,30,2080,1,1,1
54406,11880,2004,34632.09,612680,41,2340,1,1,0
54407,8197,1998,41740.11,247466,40,2080,1,0,0
54408,410,1996,16214.79,533824,35,2000,1,1,0
54409,4111,2008,54707.95,618693,44,2912,1,1,0
54410,4395,1991,56053.67,908681,33,520,1,0,0
54411,8959,2006,43278.06,113335,46,2600,1,1,1
54412,4235,1992,38856.66,726095,33,1866,1,0,0
54413,10600,2004,33477.69,375504,46,2080,1,0,1
54414,2786,2008,65852.16,666636,44,3920,1,1,0
54415,5629,2000,16464.11,242979,35,3055,1,0,0
54416,6456,2004,45021.72,288298,44,2080,1,0,1
54417,2676,1985,52694.95,120964,25,2080,1,1,0
54418,42,1991,38436.8,629481,27,2080,1,1,1
54419,2765,2012,94982.49,652397,50,2600,1,1,1
54420,4068,2006,23802.93,589589,43,2072,1,1,0
54421,5470,1990,15021.54,141926,29,2000,1,0,0
54422,6170,1988,53470.34,201251,29,2400,1,1,0
54423,8599,1993,35773.67,253040,29,1968,1,0,1
54424,8233,2006,38950.26,160445,42,2000,1,0,1
54425,3230,1990,123982.8,518410,27,2793,1,0,0
54426,7465,1998,21405.18,208058,36,2158,1,1,1
54427,1420,1987,23032.75,457788,25,1840,1,0,0
54428,5617,2008,23032.75,197883,49,2080,1,0,1
54429,3230,2006,86556.13,628104,43,2080,1,1,0
54430,8887,2000,7852.1140000000005,126320,41,960,1,0,0
54431,7661,1991,17616.87,218950,26,2285,1,1,0
54432,4062,2000,72252.12,630796,37,2340,1,0,1
54433,7523,1989,21114.0,175914,25,2320,1,0,0
54434,2639,1996,24468.87,660633,36,2080,1,1,0
54435,5940,2008,85101.25,127006,44,2080,1,0,1
54436,8504,2000,53191.74,196328,36,3120,1,0,1
54437,2758,1996,19463.87,658397,32,1920,0,0,0
54438,3279,1986,61630.35,168110,26,2120,1,0,0
54439,1461,1984,76740.9,857896,25,2058,1,0,0
54440,5921,1989,35190.01,236581,30,2080,1,1,1
54441,2884,1992,140389.1,615533,28,2960,1,1,1
54442,8384,2012,50340.72,240322,51,2860,1,1,1
54443,1901,1988,25813.27,707914,29,2600,1,1,0
54444,1468,1988,64533.16,923057,30,2080,1,1,0
54445,3521,2008,25327.75,670356,45,2920,1,1,0
54446,5227,1984,37768.25,576911,27,2336,1,0,1
54447,2587,2008,34445.74,600720,47,2080,1,1,0
54448,3103,1990,26704.96,188925,27,1680,1,1,0
54449,4104,1986,23856.91,521457,25,1960,1,1,0
54450,4836,1985,30400.93,151329,27,2575,1,1,0
54451,1755,2008,52681.73,178825,46,1800,1,1,1
54452,12139,2006,13632.59,653700,42,2600,1,1,0
54453,5075,1988,27657.07,280486,31,1282,1,0,0
54454,4395,1993,40754.82,911524,35,1560,1,1,0
54455,4018,1987,23032.75,577180,26,2270,1,1,1
54456,3845,1988,17838.81,575633,28,2520,1,0,1
54457,5556,2000,20263.52,576147,35,2080,1,0,1
54458,6550,1990,13352.48,125046,32,1100,1,1,0
54459,3611,2000,25329.4,610245,40,1300,0,1,1
54460,5884,2006,17311.22,94103,44,2080,1,1,1
54461,8070,1994,7356.249,72184,33,2116,1,0,0
54462,2793,1993,7356.249,151535,33,2040,1,1,0
54463,4029,1992,31085.33,581390,29,3000,1,1,0
54464,3974,2000,45592.92,310561,40,2340,1,0,0
54465,2794,1990,8345.299,148269,28,1008,1,0,0
54466,10068,2004,46176.13,142842,41,2080,1,0,1
54467,4025,1996,18073.59,534859,33,1950,1,1,0
54468,3098,1992,43208.61,570428,32,2080,0,1,0
54469,3246,1990,51740.85,605708,29,2535,1,1,0
54470,4395,1994,51740.85,932843,36,1680,1,1,0
54471,2568,1987,21113.35,684857,29,2080,1,1,0
54472,8573,1989,5454.451,90651,31,1260,1,0,0
54473,4014,1998,33445.6,648478,34,3120,1,1,0
54474,4014,1994,29425.0,606836,30,2530,1,0,0
