,person,year,labinc,wt,famsize,educ,age,hours,male,married,race_white,race_black,pp
63,6060,2014,36850.39,306505.0,4.0,17.0,53.0,1920.0,1.0,1.0,0.0,1.0,0.0
64,5531,1987,113987.2,697579.0,3.0,12.0,29.0,2600.0,1.0,1.0,1.0,0.0,0.0
65,2895,2002,286133.3,996281.0,1.0,16.0,37.0,2600.0,1.0,0.0,1.0,0.0,1.0
66,4247,2008,24314.64,561772.0,3.0,13.0,46.0,2600.0,1.0,1.0,1.0,0.0,0.0
67,906,2008,121573.2,733202.0,4.0,19.0,43.0,2600.0,0.0,0.0,1.0,0.0,0.0
68,5808,1994,41194.99,105167.0,4.0,12.0,34.0,2735.0,1.0,1.0,0.0,0.0,0.0
69,1142,2010,41194.99,214316.0,2.0,16.0,51.0,2600.0,1.0,1.0,0.0,0.0,1.0
70,6353,1993,34717.06,107827.0,3.0,13.0,32.0,2750.0,0.0,1.0,0.0,1.0,1.0
71,218,2010,312324.0,982683.0,3.0,16.0,52.0,2414.0,1.0,1.0,1.0,0.0,0.0
72,2643,1989,31671.01,115601.0,1.0,12.0,29.0,2514.0,1.0,0.0,0.0,0.0,0.0
73,1603,2000,27862.34,735564.0,4.0,17.0,41.0,2080.0,1.0,1.0,1.0,0.0,1.0
74,1515,2008,86114.36,711578.0,4.0,12.0,46.0,2860.0,1.0,1.0,1.0,0.0,1.0
75,1963,1994,69148.74,592147.0,5.0,12.0,33.0,4028.0,1.0,1.0,1.0,0.0,0.0
76,5513,2008,34445.74,499645.0,2.0,16.0,48.0,1720.0,1.0,1.0,1.0,0.0,0.0
77,11858,1988,105325.5,200612.0,1.0,12.0,30.0,1960.0,0.0,0.0,1.0,0.0,0.0
78,9,2006,70326.85,858945.0,4.0,14.0,43.0,2600.0,1.0,1.0,1.0,0.0,0.0
79,457,1996,54220.79,561753.0,4.0,16.0,36.0,2600.0,1.0,1.0,1.0,0.0,1.0
80,3228,1994,44137.49,486326.0,2.0,17.0,32.0,2185.0,1.0,1.0,1.0,0.0,1.0
81,1955,2010,57000.0,561751.0,2.0,14.0,47.0,2496.0,1.0,1.0,1.0,0.0,1.0
82,2073,1989,16662.47,659875.0,3.0,12.0,30.0,2080.0,0.0,1.0,1.0,0.0,0.0
83,4705,1990,123982.8,473661.0,1.0,16.0,29.0,3604.0,0.0,0.0,1.0,0.0,1.0
84,9847,2006,97375.64,93605.0,1.0,19.0,42.0,2340.0,1.0,0.0,0.0,0.0,1.0
85,729,1986,85723.84,656889.0,3.0,12.0,26.0,2880.0,1.0,1.0,1.0,0.0,1.0
86,7707,1993,45283.13,99933.0,1.0,15.0,34.0,2600.0,1.0,0.0,0.0,1.0,1.0
87,9344,1996,19463.87,111617.0,3.0,14.0,36.0,1920.0,0.0,1.0,0.0,0.0,1.0
88,2815,1993,22641.56,557184.0,4.0,13.0,28.0,1970.0,1.0,1.0,1.0,0.0,0.0
89,3446,1988,14750.44,625212.0,3.0,12.0,31.0,1370.0,0.0,0.0,1.0,0.0,0.0
90,5051,1993,54339.75,566471.0,3.0,12.0,29.0,3933.0,1.0,1.0,1.0,0.0,1.0
91,4247,2010,70000.0,574807.0,3.0,14.0,48.0,2600.0,1.0,1.0,1.0,0.0,0.0
92,5162,1988,79283.6,495317.0,1.0,12.0,26.0,2496.0,0.0,0.0,1.0,0.0,1.0
93,4564,2002,55771.74,248954.0,4.0,16.0,44.0,2600.0,0.0,1.0,0.0,1.0,0.0
94,9789,2008,40524.41,115014.0,3.0,12.0,44.0,1372.0,0.0,1.0,0.0,0.0,0.0
95,1195,1992,54399.32,146766.0,2.0,16.0,30.0,2600.0,0.0,0.0,0.0,1.0,1.0
96,4042,1998,116390.7,459128.0,2.0,15.0,37.0,4160.0,1.0,1.0,1.0,0.0,1.0
97,7337,1994,39723.75,93366.0,1.0,14.0,32.0,2080.0,0.0,0.0,0.0,1.0,1.0
98,871,2012,101631.3,1004044.0,3.0,12.0,48.0,3120.0,1.0,1.0,1.0,0.0,0.0
99,9710,1987,39827.46,105320.0,1.0,13.0,29.0,2204.0,1.0,0.0,1.0,0.0,0.0
100,3791,1985,50668.21,580753.0,5.0,12.0,27.0,2910.0,0.0,1.0,1.0,0.0,0.0
101,1023,2008,60786.61,815067.0,4.0,16.0,49.0,3120.0,1.0,1.0,1.0,0.0,1.0
102,7420,1988,46095.12,192478.0,3.0,13.0,29.0,2150.0,0.0,1.0,1.0,0.0,1.0
103,5091,1990,29375.45,627551.0,2.0,16.0,26.0,2132.0,0.0,1.0,1.0,0.0,0.0
104,10182,1990,35050.25,132347.0,4.0,12.0,33.0,2388.0,0.0,0.0,0.0,1.0,1.0
105,6130,1994,79447.49,205911.0,3.0,14.0,35.0,2160.0,0.0,1.0,0.0,1.0,1.0
106,3472,2002,286133.3,610278.0,4.0,18.0,42.0,2600.0,1.0,1.0,1.0,0.0,0.0
107,1195,1990,33381.2,145515.0,2.0,16.0,28.0,3470.0,0.0,0.0,0.0,1.0,0.0
108,8908,1994,30896.25,103989.0,3.0,12.0,34.0,2608.0,1.0,1.0,0.0,0.0,0.0
109,37,1988,35032.29,628703.0,3.0,12.0,29.0,2080.0,0.0,1.0,1.0,0.0,0.0
110,934,1984,23080.6,711051.0,3.0,16.0,26.0,2695.0,1.0,1.0,1.0,0.0,1.0
111,2951,2006,21639.03,209930.0,1.0,10.0,46.0,1750.0,1.0,0.0,0.0,1.0,1.0
112,892,1990,35050.25,549964.0,1.0,12.0,28.0,2730.0,0.0,0.0,1.0,0.0,0.0
113,1631,2010,145000.0,595717.0,1.0,16.0,47.0,2600.0,1.0,0.0,1.0,0.0,1.0
114,2086,2000,31661.75,735564.0,3.0,12.0,42.0,2340.0,1.0,0.0,1.0,0.0,0.0
115,2233,1989,35190.01,534003.0,1.0,16.0,25.0,1600.0,1.0,0.0,1.0,0.0,1.0
116,891,1987,63340.06,648390.0,2.0,12.0,27.0,3310.0,1.0,0.0,1.0,0.0,1.0
117,3341,2002,37585.3,472983.0,3.0,18.0,40.0,2132.0,0.0,1.0,1.0,0.0,0.0
118,4508,1984,35670.02,164827.0,1.0,16.0,26.0,2288.0,1.0,0.0,1.0,0.0,1.0
119,4407,2006,302747.4,830895.0,1.0,16.0,44.0,2600.0,1.0,0.0,1.0,0.0,1.0
120,6120,1998,17391.71,122859.0,3.0,12.0,35.0,2080.0,0.0,0.0,0.0,1.0,0.0
121,3258,1996,36147.19,948955.0,2.0,13.0,38.0,2080.0,1.0,1.0,1.0,0.0,1.0
122,4023,2002,67896.04,767899.0,4.0,16.0,37.0,1976.0,0.0,1.0,1.0,0.0,1.0
123,3214,2000,53191.74,643670.0,2.0,12.0,36.0,2860.0,1.0,0.0,1.0,0.0,1.0
124,3890,2002,115180.8,548817.0,4.0,18.0,38.0,2600.0,1.0,1.0,1.0,0.0,1.0
125,772,1993,51320.88,978633.0,1.0,12.0,33.0,3514.0,1.0,0.0,1.0,0.0,1.0
126,5067,2002,112755.9,550125.0,1.0,16.0,39.0,2080.0,1.0,0.0,1.0,0.0,1.0
127,5095,2010,20000.0,678363.0,3.0,20.0,46.0,2080.0,1.0,1.0,1.0,0.0,0.0
128,3015,2012,326578.3,818603.0,4.0,14.0,53.0,2652.0,1.0,1.0,1.0,0.0,1.0
129,1357,2008,40524.41,856685.0,3.0,12.0,51.0,2600.0,1.0,1.0,1.0,0.0,1.0
130,4611,1994,40524.41,694350.0,5.0,16.0,36.0,3120.0,1.0,1.0,1.0,0.0,1.0
131,1501,2008,89153.69,839586.0,6.0,17.0,45.0,2340.0,1.0,1.0,1.0,0.0,0.0
132,1501,2006,64917.09,877349.0,6.0,17.0,43.0,2335.0,1.0,1.0,1.0,0.0,0.0
133,468,2002,92144.62,769439.0,5.0,16.0,44.0,2288.0,1.0,1.0,1.0,0.0,0.0
134,5206,2000,79787.61,681466.0,1.0,13.0,40.0,3255.0,1.0,0.0,1.0,0.0,1.0
135,1630,1996,54915.92,551983.0,3.0,15.0,32.0,2496.0,1.0,1.0,1.0,0.0,1.0
136,1182,1987,30710.33,698260.0,1.0,17.0,28.0,2110.0,0.0,0.0,1.0,0.0,0.0
137,2025,1996,192935.6,719480.0,4.0,13.0,37.0,3380.0,1.0,1.0,1.0,0.0,0.0
138,565,2014,119763.8,1074126.0,1.0,13.0,54.0,2350.0,1.0,0.0,1.0,0.0,1.0
139,12018,2002,42435.02,752251.0,3.0,12.0,45.0,2392.0,0.0,0.0,1.0,0.0,1.0
140,3653,1986,56660.16,624697.0,1.0,12.0,26.0,2546.0,1.0,0.0,1.0,0.0,1.0
141,960,2004,306993.9,678106.0,4.0,15.0,43.0,3120.0,1.0,1.0,1.0,0.0,0.0
142,5358,1989,56304.01,120481.0,2.0,14.0,26.0,2720.0,1.0,1.0,1.0,0.0,1.0
143,883,2008,32419.52,711081.0,3.0,15.0,43.0,2080.0,0.0,0.0,1.0,0.0,0.0
144,2499,1992,32419.52,535098.0,4.0,9.0,32.0,3040.0,0.0,1.0,1.0,0.0,0.0
145,3351,1986,25844.98,544091.0,1.0,15.0,26.0,1428.0,1.0,0.0,1.0,0.0,0.0
146,883,1989,35190.01,609851.0,1.0,15.0,25.0,2664.0,0.0,0.0,1.0,0.0,1.0
147,5398,2010,312324.0,579291.0,6.0,16.0,46.0,2340.0,1.0,1.0,1.0,0.0,1.0
148,5626,2012,104480.7,728903.0,4.0,12.0,47.0,2184.0,0.0,1.0,1.0,0.0,1.0
149,9418,2002,286133.3,149224.0,4.0,17.0,45.0,2600.0,1.0,1.0,0.0,1.0,1.0
150,1368,2004,43867.32,639181.0,2.0,16.0,43.0,3380.0,1.0,1.0,1.0,0.0,1.0
151,5859,1986,39761.52,78121.0,4.0,16.0,28.0,2208.0,1.0,1.0,1.0,0.0,1.0
152,961,2014,133582.7,644395.0,1.0,16.0,52.0,2340.0,1.0,0.0,1.0,0.0,1.0
153,4421,2014,64488.18,762781.0,3.0,18.0,51.0,1440.0,1.0,1.0,1.0,0.0,1.0
154,2048,1986,59244.66,730330.0,1.0,16.0,26.0,2340.0,1.0,0.0,1.0,0.0,0.0
155,6455,1993,13584.94,154826.0,5.0,17.0,31.0,1783.0,0.0,1.0,0.0,1.0,0.0
156,12023,2000,73455.27,630321.0,2.0,17.0,36.0,2600.0,1.0,1.0,1.0,0.0,1.0
157,2421,2002,37585.3,767465.0,3.0,12.0,43.0,3380.0,1.0,1.0,1.0,0.0,1.0
158,5859,1988,36876.09,77458.0,5.0,16.0,31.0,2144.0,1.0,1.0,1.0,0.0,1.0
159,9720,1986,41749.59,96265.0,3.0,14.0,26.0,3236.0,1.0,1.0,1.0,0.0,0.0
160,5824,1992,28753.93,226480.0,4.0,12.0,30.0,2630.0,1.0,1.0,0.0,0.0,1.0
161,3653,1994,55907.49,676790.0,2.0,12.0,34.0,2302.0,1.0,0.0,1.0,0.0,1.0
162,3878,2012,28494.75,769128.0,1.0,14.0,53.0,780.0,1.0,0.0,1.0,0.0,0.0
163,1102,1986,85723.84,948151.0,1.0,14.0,28.0,2180.0,1.0,0.0,1.0,0.0,1.0
164,3750,1993,31698.19,481190.0,4.0,12.0,30.0,3814.0,1.0,0.0,1.0,0.0,1.0
165,888,1998,66891.2,901706.0,4.0,12.0,40.0,2652.0,1.0,1.0,1.0,0.0,1.0
166,1496,1998,72242.49,797715.0,4.0,16.0,37.0,1560.0,1.0,1.0,1.0,0.0,1.0
167,4332,1992,23935.7,581395.0,1.0,16.0,31.0,2184.0,1.0,0.0,1.0,0.0,0.0
168,9424,2012,94982.49,101755.0,1.0,13.0,53.0,2496.0,1.0,0.0,0.0,0.0,1.0
169,4603,1996,90367.98,576304.0,2.0,12.0,35.0,2860.0,1.0,1.0,1.0,0.0,0.0
170,2964,2014,82913.38,739969.0,4.0,16.0,54.0,2600.0,0.0,1.0,1.0,0.0,0.0
171,1795,2002,121242.9,702072.0,2.0,20.0,45.0,2600.0,0.0,1.0,1.0,0.0,0.0
172,11876,2000,25329.4,517443.0,3.0,12.0,39.0,780.0,0.0,1.0,1.0,0.0,1.0
173,5366,2002,35160.45,672848.0,4.0,12.0,40.0,2860.0,1.0,1.0,1.0,0.0,0.0
174,1005,1996,35160.45,745220.0,3.0,12.0,36.0,2080.0,0.0,0.0,1.0,0.0,0.0
175,1636,1991,51249.07,465825.0,2.0,12.0,28.0,2665.0,1.0,0.0,1.0,0.0,1.0
176,4694,1996,34756.91,676406.0,4.0,15.0,36.0,578.0,0.0,1.0,1.0,0.0,0.0
177,5420,2004,121212.3,528985.0,5.0,16.0,41.0,2340.0,1.0,1.0,1.0,0.0,1.0
178,878,2004,115440.3,778857.0,1.0,12.0,40.0,2080.0,0.0,0.0,1.0,0.0,1.0
179,8976,1992,38856.66,137850.0,4.0,12.0,32.0,2860.0,1.0,1.0,0.0,1.0,1.0
180,5420,2006,135244.0,520918.0,5.0,16.0,43.0,2704.0,1.0,1.0,1.0,0.0,1.0
181,1986,1996,29195.81,539680.0,5.0,14.0,33.0,1300.0,0.0,1.0,1.0,0.0,0.0
182,3750,1994,26482.5,497130.0,4.0,12.0,31.0,3042.0,1.0,0.0,1.0,0.0,0.0
183,5335,1988,33188.48,649048.0,4.0,12.0,29.0,2600.0,1.0,1.0,1.0,0.0,1.0
184,3646,1988,46095.12,712266.0,3.0,10.0,31.0,2080.0,1.0,0.0,1.0,0.0,0.0
185,4689,1986,46095.12,458514.0,1.0,16.0,25.0,3120.0,0.0,0.0,1.0,0.0,1.0
186,1924,1990,56748.03,544439.0,1.0,12.0,27.0,2505.0,1.0,0.0,1.0,0.0,0.0
187,7160,1998,23411.92,201724.0,6.0,14.0,35.0,1872.0,0.0,0.0,0.0,1.0,0.0
188,5102,1994,67677.49,609970.0,1.0,14.0,32.0,2340.0,1.0,0.0,1.0,0.0,1.0
189,7515,1991,27226.07,131627.0,1.0,14.0,29.0,2080.0,0.0,0.0,0.0,1.0,1.0
190,8560,1993,30943.47,263049.0,5.0,12.0,29.0,2476.0,1.0,0.0,0.0,1.0,0.0
191,878,2006,54097.58,804792.0,1.0,12.0,41.0,520.0,0.0,0.0,1.0,0.0,0.0
192,2014,2000,34194.69,598708.0,4.0,12.0,39.0,2080.0,1.0,1.0,1.0,0.0,1.0
193,1667,1992,46627.99,549214.0,3.0,11.0,28.0,2080.0,1.0,1.0,1.0,0.0,0.0
194,1218,1996,62562.44,220562.0,2.0,13.0,31.0,2080.0,1.0,1.0,0.0,1.0,0.0
195,3359,2008,25327.75,685785.0,3.0,15.0,48.0,850.0,1.0,0.0,1.0,0.0,0.0
196,8217,2002,84870.05,102513.0,3.0,19.0,42.0,2600.0,0.0,1.0,0.0,0.0,0.0
197,3582,2014,341155.4,675089.0,2.0,18.0,53.0,2860.0,1.0,1.0,1.0,0.0,1.0
198,2162,1991,19218.4,539351.0,2.0,14.0,28.0,2221.0,0.0,1.0,1.0,0.0,1.0
199,4407,2008,311858.6,779211.0,1.0,16.0,46.0,2340.0,1.0,0.0,1.0,0.0,1.0
200,4488,1998,64215.55,632036.0,1.0,13.0,34.0,3448.0,0.0,0.0,1.0,0.0,1.0
201,1656,1989,26392.51,705939.0,6.0,12.0,31.0,1970.0,0.0,1.0,1.0,0.0,1.0
202,1268,2004,95815.46,797875.0,5.0,16.0,44.0,2600.0,1.0,1.0,1.0,0.0,1.0
203,8224,1992,57507.86,129401.0,1.0,12.0,35.0,2840.0,1.0,0.0,0.0,1.0,0.0
204,441,2000,37994.1,574889.0,2.0,12.0,37.0,2520.0,1.0,1.0,1.0,0.0,0.0
205,3196,1989,61582.51,748612.0,1.0,12.0,30.0,3393.0,1.0,0.0,1.0,0.0,0.0
206,8721,1986,31530.88,56878.0,2.0,12.0,25.0,2600.0,0.0,1.0,1.0,0.0,0.0
207,2964,2002,109118.6,668208.0,3.0,16.0,41.0,2080.0,0.0,1.0,1.0,0.0,0.0
208,5626,2008,76996.37,642519.0,3.0,12.0,43.0,2184.0,0.0,1.0,1.0,0.0,1.0
209,5670,1988,22125.66,459827.0,1.0,18.0,26.0,1680.0,0.0,0.0,1.0,0.0,0.0
210,2119,1993,36226.5,617978.0,5.0,12.0,35.0,2250.0,0.0,1.0,1.0,0.0,0.0
211,1023,2012,56989.5,722570.0,1.0,16.0,54.0,2600.0,1.0,0.0,1.0,0.0,1.0
212,2220,2012,103056.0,921915.0,3.0,16.0,55.0,2496.0,1.0,1.0,1.0,0.0,1.0
213,9690,1988,9219.023000000001,90054.0,1.0,13.0,25.0,2080.0,1.0,0.0,0.0,1.0,0.0
214,4532,1994,149557.0,144471.0,2.0,16.0,35.0,2080.0,1.0,1.0,0.0,0.0,1.0
215,8458,1986,18091.49,107290.0,1.0,12.0,26.0,2145.0,1.0,0.0,1.0,0.0,0.0
216,12163,2008,121573.2,324096.0,3.0,16.0,46.0,2600.0,1.0,1.0,0.0,1.0,1.0
217,8136,1989,73899.02,124065.0,2.0,16.0,26.0,2290.0,1.0,1.0,0.0,0.0,1.0
218,1229,2014,70937.0,784003.0,2.0,12.0,52.0,2080.0,1.0,1.0,1.0,0.0,0.0
219,868,1989,21817.8,703196.0,1.0,13.0,28.0,3252.0,1.0,0.0,1.0,0.0,0.0
220,148,2010,43000.0,643992.0,2.0,12.0,46.0,2496.0,1.0,0.0,1.0,0.0,0.0
221,5646,2008,18235.98,180131.0,2.0,12.0,44.0,1600.0,0.0,0.0,0.0,1.0,1.0
222,3134,1990,24201.37,764097.0,3.0,12.0,31.0,1840.0,0.0,0.0,1.0,0.0,0.0
223,5015,1986,19880.76,506707.0,3.0,12.0,25.0,2220.0,0.0,1.0,1.0,0.0,0.0
224,7603,1990,54244.44,213534.0,2.0,18.0,29.0,1075.0,0.0,1.0,0.0,0.0,0.0
225,255,1990,13352.48,627293.0,5.0,12.0,28.0,782.0,0.0,1.0,1.0,0.0,0.0
226,1924,1992,59062.12,545433.0,1.0,12.0,29.0,2321.0,1.0,0.0,1.0,0.0,1.0
227,3538,1987,47217.14,260213.0,2.0,12.0,30.0,1898.0,1.0,0.0,0.0,1.0,0.0
228,799,2004,64646.58,713057.0,5.0,12.0,40.0,2040.0,1.0,1.0,1.0,0.0,1.0
229,1501,2002,58196.6,828604.0,6.0,17.0,39.0,2808.0,1.0,1.0,1.0,0.0,0.0
230,218,2004,306993.9,975653.0,4.0,16.0,47.0,2340.0,1.0,1.0,1.0,0.0,0.0
231,5191,1994,29719.25,598112.0,1.0,14.0,34.0,2080.0,0.0,0.0,1.0,0.0,0.0
232,2073,1988,9257.743,649712.0,3.0,12.0,29.0,2290.0,0.0,1.0,1.0,0.0,0.0
233,6750,1987,38771.8,121278.0,1.0,16.0,26.0,2080.0,0.0,0.0,0.0,1.0,0.0
234,6094,2010,40000.0,343310.0,4.0,14.0,52.0,2600.0,1.0,0.0,0.0,1.0,1.0
235,1635,1991,28667.45,465825.0,1.0,12.0,28.0,2080.0,1.0,0.0,1.0,0.0,0.0
236,4633,1985,28374.2,701510.0,2.0,13.0,25.0,2092.0,1.0,1.0,1.0,0.0,0.0
237,457,1988,51626.53,548508.0,3.0,16.0,28.0,2600.0,1.0,1.0,1.0,0.0,1.0
238,1174,1993,6188.694,822146.0,4.0,16.0,33.0,2080.0,1.0,1.0,1.0,0.0,1.0
239,6337,1994,6188.694,185567.0,3.0,15.0,36.0,1840.0,0.0,0.0,0.0,1.0,1.0
240,4939,1994,33838.75,620098.0,2.0,16.0,36.0,2150.0,1.0,1.0,1.0,0.0,0.0
241,5746,1990,35050.25,115839.0,4.0,12.0,26.0,2288.0,0.0,1.0,0.0,0.0,1.0
242,1714,1988,27657.07,211468.0,3.0,14.0,31.0,2080.0,0.0,0.0,0.0,1.0,1.0
243,2872,2010,312324.0,669576.0,2.0,14.0,49.0,3432.0,0.0,1.0,1.0,0.0,1.0
244,4694,1985,40534.57,590422.0,1.0,15.0,25.0,2380.0,0.0,0.0,1.0,0.0,0.0
245,3380,2008,121573.2,658482.0,3.0,14.0,47.0,2392.0,1.0,1.0,1.0,0.0,1.0
246,6738,1994,34280.12,93194.0,3.0,12.0,32.0,2605.0,0.0,1.0,0.0,0.0,1.0
247,3534,1989,82696.52,124470.0,2.0,16.0,30.0,3142.0,1.0,1.0,0.0,0.0,1.0
248,3196,1996,75074.93,813306.0,1.0,12.0,37.0,2860.0,1.0,0.0,1.0,0.0,1.0
249,259,1996,22939.56,717502.0,1.0,12.0,37.0,2748.0,1.0,1.0,1.0,0.0,1.0
250,4027,1988,23969.46,612436.0,2.0,13.0,28.0,2380.0,0.0,1.0,1.0,0.0,0.0
251,3762,1996,41708.3,534510.0,1.0,12.0,34.0,3380.0,1.0,0.0,1.0,0.0,0.0
252,4592,2006,51933.68,538056.0,3.0,17.0,44.0,2600.0,0.0,0.0,1.0,0.0,0.0
253,1513,1989,24633.01,757252.0,1.0,12.0,27.0,1152.0,1.0,0.0,1.0,0.0,0.0
254,259,2000,32294.99,772836.0,3.0,12.0,41.0,2807.0,1.0,1.0,1.0,0.0,1.0
255,6738,1989,56304.01,90390.0,3.0,12.0,27.0,3120.0,0.0,0.0,0.0,0.0,1.0
256,6544,1988,61767.46,117846.0,5.0,16.0,29.0,2844.0,1.0,1.0,1.0,0.0,1.0
257,120,2000,75988.2,603978.0,1.0,16.0,38.0,3120.0,1.0,0.0,1.0,0.0,1.0
258,3914,1994,51493.74,535636.0,2.0,12.0,32.0,4274.0,0.0,1.0,1.0,0.0,1.0
259,3471,2002,36372.88,551195.0,5.0,12.0,40.0,3120.0,1.0,1.0,1.0,0.0,0.0
260,3897,1998,116390.7,503823.0,1.0,17.0,37.0,2340.0,0.0,0.0,1.0,0.0,1.0
261,2438,1988,44251.31,542387.0,4.0,17.0,26.0,2950.0,1.0,1.0,1.0,0.0,1.0
262,2360,2012,37993.0,158097.0,1.0,17.0,51.0,2600.0,0.0,0.0,0.0,1.0,1.0
263,2438,1991,73670.54,547804.0,5.0,17.0,29.0,2884.0,1.0,1.0,1.0,0.0,1.0
264,12436,1990,67596.91,68758.0,3.0,12.0,29.0,2928.0,1.0,1.0,1.0,0.0,1.0
265,8908,1985,28374.2,87339.0,3.0,12.0,25.0,2867.0,1.0,1.0,0.0,0.0,0.0
266,6337,2000,18997.05,219120.0,2.0,15.0,42.0,2496.0,0.0,0.0,0.0,1.0,1.0
267,891,1998,69566.84,692539.0,1.0,12.0,38.0,2080.0,1.0,0.0,1.0,0.0,1.0
268,5746,1994,26482.5,109527.0,5.0,12.0,29.0,2045.0,0.0,1.0,0.0,0.0,1.0
269,1601,2008,311858.6,569179.0,4.0,16.0,46.0,2704.0,1.0,1.0,1.0,0.0,1.0
270,740,1996,28778.72,579757.0,2.0,14.0,33.0,2444.0,0.0,0.0,1.0,0.0,1.0
271,3134,1988,22125.66,767225.0,3.0,12.0,29.0,1960.0,0.0,0.0,1.0,0.0,0.0
272,2481,1996,13902.76,680743.0,5.0,8.0,37.0,1704.0,1.0,1.0,1.0,0.0,1.0
273,862,1988,9219.023000000001,610147.0,4.0,11.0,29.0,675.0,0.0,1.0,1.0,0.0,1.0
274,960,2006,162292.7,711896.0,4.0,15.0,45.0,3120.0,1.0,1.0,1.0,0.0,1.0
275,960,2008,151966.5,667615.0,4.0,15.0,47.0,3120.0,1.0,1.0,1.0,0.0,1.0
276,582,2002,52134.46,856957.0,2.0,16.0,43.0,3120.0,0.0,0.0,1.0,0.0,0.0
277,2151,1996,87587.42,583046.0,2.0,13.0,33.0,2860.0,1.0,1.0,1.0,0.0,1.0
278,920,2000,119048.2,528608.0,1.0,16.0,38.0,2340.0,1.0,0.0,1.0,0.0,0.0
279,1142,2012,128226.4,224267.0,2.0,16.0,54.0,2615.0,1.0,1.0,0.0,0.0,0.0
280,3848,1989,54544.51,487933.0,3.0,16.0,29.0,2370.0,1.0,1.0,1.0,0.0,1.0
281,32,1993,45283.13,135994.0,2.0,18.0,35.0,2600.0,0.0,1.0,0.0,0.0,1.0
282,7077,2000,40527.04,145252.0,4.0,12.0,42.0,2600.0,0.0,0.0,0.0,1.0,1.0
283,1005,1994,20597.5,680482.0,3.0,12.0,35.0,1696.0,0.0,0.0,1.0,0.0,0.0
284,3645,1990,123982.8,704792.0,4.0,13.0,31.0,2690.0,1.0,1.0,1.0,0.0,1.0
285,8621,2004,18470.45,226854.0,3.0,12.0,45.0,2400.0,1.0,1.0,0.0,1.0,0.0
286,883,2006,32458.55,708282.0,1.0,15.0,41.0,2080.0,0.0,0.0,1.0,0.0,0.0
287,941,2012,47491.25,932559.0,5.0,13.0,54.0,520.0,1.0,1.0,1.0,0.0,0.0
288,872,2014,341155.4,845953.0,2.0,16.0,55.0,2860.0,1.0,1.0,1.0,0.0,1.0
289,10352,1990,58417.09,112048.0,3.0,14.0,27.0,2568.0,1.0,1.0,1.0,0.0,1.0
290,9387,1998,62877.72,103077.0,4.0,12.0,35.0,3120.0,1.0,1.0,0.0,0.0,1.0
291,5540,1992,48182.26,525096.0,3.0,14.0,29.0,2730.0,1.0,1.0,1.0,0.0,1.0
292,4822,1986,19880.76,544480.0,1.0,12.0,28.0,2138.0,0.0,0.0,1.0,0.0,0.0
293,988,1986,11928.45,149797.0,2.0,12.0,26.0,1560.0,0.0,0.0,0.0,1.0,0.0
294,9,2010,52000.0,858402.0,4.0,14.0,46.0,2600.0,1.0,1.0,1.0,0.0,0.0
295,779,1996,20854.15,675878.0,2.0,14.0,32.0,2200.0,0.0,0.0,1.0,0.0,1.0
296,9876,1996,93148.52,127660.0,4.0,13.0,39.0,3380.0,1.0,1.0,0.0,0.0,1.0
297,6544,1985,46614.76,112367.0,5.0,16.0,26.0,2496.0,1.0,1.0,1.0,0.0,1.0
298,171,1989,43987.51,559836.0,2.0,16.0,27.0,2080.0,1.0,1.0,1.0,0.0,0.0
299,7420,1989,48562.21,195489.0,4.0,13.0,30.0,2340.0,0.0,1.0,1.0,0.0,1.0
300,9400,1989,33430.51,65568.0,3.0,15.0,31.0,3851.0,1.0,1.0,1.0,0.0,0.0
301,3886,2002,115180.8,582242.0,4.0,17.0,38.0,2340.0,1.0,1.0,1.0,0.0,1.0
302,3205,1989,35190.01,773988.0,1.0,16.0,25.0,2800.0,0.0,0.0,1.0,0.0,0.0
303,285,1989,23225.4,101681.0,4.0,10.0,28.0,1636.0,0.0,1.0,0.0,0.0,1.0
304,11851,2006,86556.13,735480.0,1.0,14.0,47.0,2340.0,0.0,0.0,1.0,0.0,1.0
305,1857,1993,33207.63,875808.0,1.0,12.0,35.0,2080.0,1.0,0.0,1.0,0.0,1.0
306,503,2002,23036.15,522532.0,5.0,12.0,41.0,2860.0,0.0,1.0,1.0,0.0,0.0
307,934,1990,38388.37,715176.0,3.0,16.0,33.0,2582.0,1.0,1.0,1.0,0.0,1.0
308,141,2002,64258.75,551250.0,1.0,18.0,39.0,2600.0,0.0,0.0,1.0,0.0,1.0
309,671,2004,8080.821999999999,194265.0,6.0,16.0,42.0,3960.0,1.0,1.0,0.0,1.0,0.0
310,8560,1990,25202.8,262611.0,4.0,12.0,26.0,2580.0,1.0,0.0,0.0,1.0,1.0
311,960,1989,52785.01,563767.0,1.0,15.0,28.0,2062.0,1.0,0.0,1.0,0.0,1.0
312,2964,2008,75983.26,667065.0,4.0,16.0,47.0,2184.0,0.0,1.0,1.0,0.0,0.0
313,3750,1989,24633.01,476939.0,5.0,12.0,26.0,2539.0,1.0,0.0,1.0,0.0,1.0
314,2938,1996,18073.59,584472.0,3.0,13.0,34.0,780.0,0.0,1.0,1.0,0.0,1.0
315,8908,1996,29195.81,103184.0,3.0,12.0,36.0,3180.0,1.0,1.0,0.0,0.0,0.0
316,4932,1998,34783.42,780531.0,4.0,12.0,40.0,2600.0,1.0,1.0,1.0,0.0,0.0
